customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_segment
7066,166,4,1251.43,3,4,4,Champions
7068,47,3,529.3,4,4,3,Champions
7071,2,1,33.67,4,2,1,New / Promising
7072,117,3,972.85,3,4,4,Champions
7075,134,2,362.6,3,3,3,Champions
7077,281,3,834.9,2,4,4,At Risk (Valuable)
7078,88,3,2413.0,3,4,4,Champions
7079,84,2,155.68,3,3,2,Regular
7080,63,2,759.59,3,3,4,Champions
7081,485,2,160.26,1,3,2,Regular
7083,541,1,165.43,1,2,2,Lost / Hibernating
7084,286,1,52.28,2,2,1,Lost / Hibernating
7085,629,1,67.63,1,2,1,Lost / Hibernating
7086,156,1,275.34,3,2,2,New / Promising
7087,158,2,1486.56,3,3,4,Champions
7089,160,4,691.49,3,4,4,Champions
7090,7,2,74.64,4,3,1,Regular
7091,433,1,160.17,1,2,2,Lost / Hibernating
7092,29,5,2020.56,4,4,4,Champions
7096,67,2,681.3,3,3,3,Champions
7097,414,2,396.51,1,3,3,At Risk (Valuable)
7098,82,2,606.97,3,3,3,Champions
7099,102,1,57.1,3,2,1,New / Promising
7100,49,2,137.09,4,3,1,Regular
7101,541,1,319.95,1,2,2,Lost / Hibernating
7103,40,6,911.47,4,4,4,Champions
7106,699,1,43.55,1,2,1,Lost / Hibernating
7109,43,5,1552.29,4,4,4,Champions
7110,105,3,282.66,3,4,2,Regular
7112,438,2,544.17,1,3,3,At Risk (Valuable)
7113,244,2,385.78,2,3,3,At Risk (Valuable)
7114,32,1,295.86,4,2,2,New / Promising
7115,440,1,163.54,1,2,2,Lost / Hibernating
7117,169,7,2371.23,3,4,4,Champions
7118,2,3,1009.72,4,4,4,Champions
7119,638,1,25.0,1,2,1,Lost / Hibernating
7121,256,3,1022.47,2,4,4,At Risk (Valuable)
7122,404,2,416.52,1,3,3,At Risk (Valuable)
7125,117,2,183.69,3,3,2,Regular
7126,249,3,1357.08,2,4,4,At Risk (Valuable)
7127,71,2,79.45,3,3,1,Regular
7128,605,1,69.54,1,2,1,Lost / Hibernating
7130,159,4,634.12,3,4,3,Champions
7132,86,4,676.24,3,4,3,Champions
7133,167,1,42.96,3,2,1,New / Promising
7135,14,1,69.09,4,2,1,New / Promising
7137,24,2,898.39,4,3,4,Champions
7138,475,1,368.27,1,2,3,Lost / Hibernating
7139,116,2,205.34,3,3,2,Regular
7140,154,2,924.54,3,3,4,Champions
7141,309,1,17.02,2,2,1,Lost / Hibernating
7142,184,3,125.45,2,4,1,Regular
7143,106,2,125.61,3,3,1,Regular
7144,31,1,220.26,4,2,2,New / Promising
7145,44,5,881.73,4,4,4,Champions
7146,155,1,109.31,3,2,1,New / Promising
7147,23,1,290.22,4,2,2,New / Promising
7149,320,1,165.82,2,2,2,Lost / Hibernating
7150,568,1,26.38,1,2,1,Lost / Hibernating
7151,369,2,1291.31,2,3,4,At Risk (Valuable)
7153,606,1,113.16,1,2,1,Lost / Hibernating
7156,24,1,191.65,4,2,2,New / Promising
7157,204,3,497.33,2,4,3,At Risk (Valuable)
7158,38,2,364.98,4,3,3,Champions
7159,587,1,141.21,1,2,1,Lost / Hibernating
7160,198,3,907.59,2,4,4,At Risk (Valuable)
7161,58,2,92.59,3,3,1,Regular
7163,99,1,167.58,3,2,2,New / Promising
7164,62,1,10.31,3,2,1,New / Promising
7166,563,1,146.35,1,2,1,Lost / Hibernating
7167,169,3,564.87,3,4,3,Champions
7168,120,1,163.95,3,2,2,New / Promising
7169,400,2,747.0,1,3,4,At Risk (Valuable)
7170,290,2,324.5,2,3,2,Regular
7171,225,1,322.6,2,2,2,Lost / Hibernating
7175,41,1,46.67,4,2,1,New / Promising
7177,72,4,962.98,3,4,4,Champions
7178,88,3,647.36,3,4,3,Champions
7180,34,5,2419.23,4,4,4,Champions
7181,380,1,30.02,1,2,1,Lost / Hibernating
7182,236,6,1121.74,2,4,4,At Risk (Valuable)
7184,302,2,346.18,2,3,3,At Risk (Valuable)
7185,346,1,234.83,2,2,2,Lost / Hibernating
7188,540,2,182.08,1,3,2,Regular
7189,380,2,604.64,1,3,3,At Risk (Valuable)
7191,16,3,883.39,4,4,4,Champions
7192,24,1,198.42,4,2,2,New / Promising
7193,150,3,448.28,3,4,3,Champions
7194,377,2,897.1,1,3,4,At Risk (Valuable)
7198,599,1,287.11,1,2,2,Lost / Hibernating
7199,122,2,624.04,3,3,3,Champions
7200,191,1,35.71,2,2,1,Lost / Hibernating
7201,410,2,318.56,1,3,2,Regular
7203,292,2,139.35,2,3,1,Regular
7204,527,1,17.79,1,2,1,Lost / Hibernating
7205,375,1,154.02,1,2,2,Lost / Hibernating
7206,324,2,125.45,2,3,1,Regular
7209,54,4,806.02,4,4,4,Champions
7210,104,2,435.99,3,3,3,Champions
7212,463,2,209.88,1,3,2,Regular
7213,524,1,149.44,1,2,2,Lost / Hibernating
7214,53,3,469.95,4,4,3,Champions
7215,7,1,353.08,4,2,3,New / Promising
7216,46,1,507.35,4,2,3,New / Promising
7217,591,1,267.18,1,2,2,Lost / Hibernating
7218,10,4,864.46,4,4,4,Champions
7220,264,1,190.07,2,2,2,Lost / Hibernating
7221,60,1,54.45,3,2,1,New / Promising
7222,516,1,129.12,1,2,1,Lost / Hibernating
7224,105,3,382.45,3,4,3,Champions
7226,376,1,189.71,1,2,2,Lost / Hibernating
7227,677,1,34.33,1,2,1,Lost / Hibernating
7229,83,3,2747.45,3,4,4,Champions
7230,62,1,96.09,3,2,1,New / Promising
7231,488,1,171.92,1,2,2,Lost / Hibernating
7233,362,3,232.25,2,4,2,Regular
7234,407,1,196.31,1,2,2,Lost / Hibernating
7235,8,2,322.66,4,3,2,Regular
7236,419,1,44.86,1,2,1,Lost / Hibernating
7238,145,3,691.91,3,4,4,Champions
7239,7,1,419.45,4,2,3,New / Promising
7241,344,1,126.94,2,2,1,Lost / Hibernating
7243,107,2,312.09,3,3,2,Regular
7245,544,1,558.05,1,2,3,Lost / Hibernating
7247,562,1,179.35,1,2,2,Lost / Hibernating
7248,224,2,237.49,2,3,2,Regular
7250,187,2,441.36,2,3,3,At Risk (Valuable)
7253,157,1,120.06,3,2,1,New / Promising
7255,12,1,334.97,4,2,3,New / Promising
7256,145,1,103.27,3,2,1,New / Promising
7257,611,1,194.84,1,2,2,Lost / Hibernating
7258,145,1,282.26,3,2,2,New / Promising
7259,10,1,151.27,4,2,2,New / Promising
7260,539,2,662.07,1,3,3,At Risk (Valuable)
7261,178,1,441.09,2,2,3,Lost / Hibernating
7262,431,1,42.95,1,2,1,Lost / Hibernating
7263,70,2,762.73,3,3,4,Champions
7264,109,4,499.83,3,4,3,Champions
7265,627,1,13.31,1,2,1,Lost / Hibernating
7267,242,1,34.94,2,2,1,Lost / Hibernating
7268,2,3,385.87,4,4,3,Champions
7269,101,1,684.58,3,2,4,New / Promising
7270,490,1,481.16,1,2,3,Lost / Hibernating
7272,24,2,98.71,4,3,1,Regular
7274,539,1,1073.45,1,2,4,Lost / Hibernating
7275,387,2,1107.37,1,3,4,At Risk (Valuable)
7278,58,1,138.29,3,2,1,New / Promising
7280,19,3,992.29,4,4,4,Champions
7281,309,1,25.25,2,2,1,Lost / Hibernating
7282,150,3,880.63,3,4,4,Champions
7283,550,2,235.01,1,3,2,Regular
7284,298,1,627.2,2,2,3,Lost / Hibernating
7285,611,2,710.74,1,3,4,At Risk (Valuable)
7286,387,1,484.35,1,2,3,Lost / Hibernating
7287,175,1,49.09,2,2,1,Lost / Hibernating
7288,117,3,2347.22,3,4,4,Champions
7289,698,1,33.7,1,2,1,Lost / Hibernating
7290,153,4,1045.95,3,4,4,Champions
7292,92,1,252.43,3,2,2,New / Promising
7294,257,2,884.82,2,3,4,At Risk (Valuable)
7295,11,5,1922.57,4,4,4,Champions
7296,52,3,469.6,4,4,3,Champions
7297,590,1,651.15,1,2,3,Lost / Hibernating
7299,104,2,792.24,3,3,4,Champions
7300,40,1,173.05,4,2,2,New / Promising
7301,47,2,813.64,4,3,4,Champions
7302,286,2,233.07,2,3,2,Regular
7303,229,1,370.44,2,2,3,Lost / Hibernating
7304,177,1,24.68,2,2,1,Lost / Hibernating
7305,99,1,32.89,3,2,1,New / Promising
7306,19,2,798.38,4,3,4,Champions
7307,8,4,698.41,4,4,4,Champions
7309,12,2,298.7,4,3,2,Regular
7312,1,3,390.22,4,4,3,Champions
7313,349,1,249.9,2,2,2,Lost / Hibernating
7314,60,4,558.58,3,4,3,Champions
7315,175,1,553.95,2,2,3,Lost / Hibernating
7316,324,1,1352.5,2,2,4,Lost / Hibernating
7317,79,3,427.3,3,4,3,Champions
7318,123,2,201.91,3,3,2,Regular
7319,649,1,12.87,1,2,1,Lost / Hibernating
7320,12,2,1343.91,4,3,4,Champions
7323,449,3,652.95,1,4,3,At Risk (Valuable)
7324,426,1,377.8,1,2,3,Lost / Hibernating
7325,38,1,43.67,4,2,1,New / Promising
7327,510,1,105.52,1,2,1,Lost / Hibernating
7331,92,4,263.61,3,4,2,Regular
7332,496,1,23.61,1,2,1,Lost / Hibernating
7333,12,7,1853.25,4,4,4,Champions
7334,323,2,498.41,2,3,3,At Risk (Valuable)
7335,324,2,65.41,2,3,1,Regular
7338,173,3,752.43,3,4,4,Champions
7339,548,1,344.45,1,2,3,Lost / Hibernating
7340,55,2,705.8,4,3,4,Champions
7341,26,1,24.6,4,2,1,New / Promising
7347,120,2,205.11,3,3,2,Regular
7348,581,1,114.49,1,2,1,Lost / Hibernating
7349,170,2,606.67,3,3,3,Champions
7350,707,1,337.07,1,2,3,Lost / Hibernating
7351,46,3,414.22,4,4,3,Champions
7352,202,1,542.09,2,2,3,Lost / Hibernating
7353,212,1,54.75,2,2,1,Lost / Hibernating
7354,218,1,488.91,2,2,3,Lost / Hibernating
7355,681,1,447.04,1,2,3,Lost / Hibernating
7356,296,3,250.01,2,4,2,Regular
7357,211,5,1057.32,2,4,4,At Risk (Valuable)
7358,256,1,80.19,2,2,1,Lost / Hibernating
7360,24,3,1315.65,4,4,4,Champions
7362,32,2,684.14,4,3,4,Champions
7364,383,1,386.41,1,2,3,Lost / Hibernating
7366,224,1,2397.92,2,2,4,Lost / Hibernating
7367,677,1,38.77,1,2,1,Lost / Hibernating
7368,35,4,571.71,4,4,3,Champions
7370,227,4,1556.62,2,4,4,At Risk (Valuable)
7373,483,2,312.72,1,3,2,Regular
7374,485,2,886.93,1,3,4,At Risk (Valuable)
7375,408,1,599.74,1,2,3,Lost / Hibernating
7376,52,3,592.07,4,4,3,Champions
7378,85,2,137.09,3,3,1,Regular
7379,625,1,295.9,1,2,2,Lost / Hibernating
7380,19,4,740.4,4,4,4,Champions
7381,465,2,604.43,1,3,3,At Risk (Valuable)
7383,241,1,182.91,2,2,2,Lost / Hibernating
7384,55,3,791.67,4,4,4,Champions
7385,354,1,1591.8,2,2,4,Lost / Hibernating
7386,554,2,373.86,1,3,3,At Risk (Valuable)
7388,351,2,377.91,2,3,3,At Risk (Valuable)
7389,234,4,313.44,2,4,2,Regular
7390,78,2,590.35,3,3,3,Champions
7391,93,1,250.8,3,2,2,New / Promising
7392,393,2,305.9,1,3,2,Regular
7393,157,2,1069.15,3,3,4,Champions
7394,504,2,856.97,1,3,4,At Risk (Valuable)
7399,627,1,224.6,1,2,2,Lost / Hibernating
7401,127,1,30.8,3,2,1,New / Promising
7402,412,1,448.24,1,2,3,Lost / Hibernating
7403,397,1,254.84,1,2,2,Lost / Hibernating
7404,577,1,84.48,1,2,1,Lost / Hibernating
7405,513,1,23.58,1,2,1,Lost / Hibernating
7406,102,2,712.64,3,3,4,Champions
7407,364,1,145.57,2,2,1,Lost / Hibernating
7408,652,1,610.2,1,2,3,Lost / Hibernating
7410,596,1,137.77,1,2,1,Lost / Hibernating
7411,331,2,501.08,2,3,3,At Risk (Valuable)
7412,77,3,732.38,3,4,4,Champions
7414,538,1,509.71,1,2,3,Lost / Hibernating
7415,596,1,137.06,1,2,1,Lost / Hibernating
7416,627,1,222.59,1,2,2,Lost / Hibernating
7418,378,2,1281.86,1,3,4,At Risk (Valuable)
7420,55,1,197.49,4,2,2,New / Promising
7421,71,3,191.71,3,4,2,Regular
7422,474,2,704.91,1,3,4,At Risk (Valuable)
7423,44,1,73.15,4,2,1,New / Promising
7425,137,1,53.34,3,2,1,New / Promising
7426,12,1,83.03,4,2,1,New / Promising
7428,446,1,127.34,1,2,1,Lost / Hibernating
7429,641,1,131.41,1,2,1,Lost / Hibernating
7432,408,1,155.75,1,2,2,Lost / Hibernating
7433,366,1,602.23,2,2,3,Lost / Hibernating
7434,49,5,854.79,4,4,4,Champions
7435,599,1,770.21,1,2,4,Lost / Hibernating
7437,123,5,1195.45,3,4,4,Champions
7438,97,1,369.79,3,2,3,New / Promising
7440,37,2,189.18,4,3,2,Regular
7441,397,3,558.81,1,4,3,At Risk (Valuable)
7445,150,3,678.38,3,4,3,Champions
7447,115,3,1041.02,3,4,4,Champions
7448,362,1,287.91,2,2,2,Lost / Hibernating
7449,3,6,2627.89,4,4,4,Champions
7451,613,1,189.87,1,2,2,Lost / Hibernating
7452,9,5,2176.64,4,4,4,Champions
7453,352,1,91.14,2,2,1,Lost / Hibernating
7454,439,1,104.05,1,2,1,Lost / Hibernating
7457,517,1,73.86,1,2,1,Lost / Hibernating
7458,10,3,496.99,4,4,3,Champions
7459,367,1,172.85,2,2,2,Lost / Hibernating
7461,7,3,421.85,4,4,3,Champions
7462,6,8,3679.51,4,4,4,Champions
7465,263,1,94.56,2,2,1,Lost / Hibernating
7466,54,3,3446.81,4,4,4,Champions
7467,159,3,637.22,3,4,3,Champions
7468,7,4,1383.98,4,4,4,Champions
7469,7,5,2575.14,4,4,4,Champions
7470,111,5,937.49,3,4,4,Champions
7471,24,3,2615.97,4,4,4,Champions
7473,39,4,1317.16,4,4,4,Champions
7475,77,1,16.37,3,2,1,New / Promising
7477,148,1,638.97,3,2,3,New / Promising
7479,119,2,117.18,3,3,1,Regular
7481,408,1,85.35,1,2,1,Lost / Hibernating
7484,39,2,335.56,4,3,3,Champions
7485,114,3,111.03,3,4,1,Regular
7488,95,1,681.38,3,2,3,New / Promising
7491,70,2,47.22,3,3,1,Regular
7492,4,12,2417.67,4,4,4,Champions
7494,16,4,1540.37,4,4,4,Champions
7496,164,3,381.48,3,4,3,Champions
7497,550,1,89.16,1,2,1,Lost / Hibernating
7498,246,2,223.72,2,3,2,Regular
7499,186,3,336.62,2,4,3,At Risk (Valuable)
7501,82,1,333.32,3,2,2,New / Promising
7503,56,2,471.04,4,3,3,Champions
7505,215,1,180.86,2,2,2,Lost / Hibernating
7506,582,1,210.36,1,2,2,Lost / Hibernating
7507,298,5,678.45,2,4,3,At Risk (Valuable)
7508,172,2,648.67,3,3,3,Champions
7510,207,1,277.69,2,2,2,Lost / Hibernating
7511,299,2,1584.5,2,3,4,At Risk (Valuable)
7512,165,1,279.5,3,2,2,New / Promising
7513,461,1,81.56,1,2,1,Lost / Hibernating
7515,82,3,1418.1,3,4,4,Champions
7517,13,2,195.0,4,3,2,Regular
7518,13,1,988.56,4,2,4,New / Promising
7519,225,2,158.61,2,3,2,Regular
7521,36,2,367.28,4,3,3,Champions
7523,78,5,710.75,3,4,4,Champions
7524,59,2,370.88,3,3,3,Champions
7525,34,2,306.07,4,3,2,Regular
7527,418,1,160.68,1,2,2,Lost / Hibernating
7528,145,1,385.88,3,2,3,New / Promising
7529,142,2,204.22,3,3,2,Regular
7530,394,2,93.92,1,3,1,Regular
7531,33,1,40.7,4,2,1,New / Promising
7532,60,3,772.32,3,4,4,Champions
7534,28,2,780.37,4,3,4,Champions
7535,358,1,235.08,2,2,2,Lost / Hibernating
7537,308,2,300.45,2,3,2,Regular
7538,700,1,144.43,1,2,1,Lost / Hibernating
7540,14,3,504.2,4,4,3,Champions
7541,494,2,531.68,1,3,3,At Risk (Valuable)
7542,298,2,290.27,2,3,2,Regular
7547,71,2,234.05,3,3,2,Regular
7548,464,1,332.38,1,2,2,Lost / Hibernating
7550,403,1,59.91,1,2,1,Lost / Hibernating
7551,316,1,285.5,2,2,2,Lost / Hibernating
7552,539,1,1194.14,1,2,4,Lost / Hibernating
7557,351,1,122.06,2,2,1,Lost / Hibernating
7558,179,1,60.24,2,2,1,Lost / Hibernating
7562,315,2,170.73,2,3,2,Regular
7563,157,1,206.77,3,2,2,New / Promising
7564,166,1,128.46,3,2,1,New / Promising
7566,272,1,272.86,2,2,2,Lost / Hibernating
7567,52,5,1102.67,4,4,4,Champions
7568,507,3,1278.89,1,4,4,At Risk (Valuable)
7569,284,2,866.38,2,3,4,At Risk (Valuable)
7570,90,3,512.82,3,4,3,Champions
7572,46,2,197.2,4,3,2,Regular
7573,339,3,1942.11,2,4,4,At Risk (Valuable)
7574,42,2,204.78,4,3,2,Regular
7576,208,1,169.96,2,2,2,Lost / Hibernating
7578,66,1,91.35,3,2,1,New / Promising
7579,98,2,285.7,3,3,2,Regular
7580,54,3,877.55,4,4,4,Champions
7581,118,1,80.22,3,2,1,New / Promising
7582,15,1,22.7,4,2,1,New / Promising
7583,111,4,1922.24,3,4,4,Champions
7584,58,3,675.77,3,4,3,Champions
7586,17,3,1980.12,4,4,4,Champions
7588,75,3,726.11,3,4,4,Champions
7589,24,1,841.74,4,2,4,New / Promising
7590,188,1,382.77,2,2,3,Lost / Hibernating
7591,15,1,107.2,4,2,1,New / Promising
7592,416,1,16.37,1,2,1,Lost / Hibernating
7593,80,2,1039.4,3,3,4,Champions
7594,625,1,45.53,1,2,1,Lost / Hibernating
7596,251,2,100.81,2,3,1,Regular
7600,268,3,989.62,2,4,4,At Risk (Valuable)
7601,590,1,435.18,1,2,3,Lost / Hibernating
7602,18,6,2667.07,4,4,4,Champions
7604,324,1,450.38,2,2,3,Lost / Hibernating
7605,43,3,2264.04,4,4,4,Champions
7606,173,2,198.15,3,3,2,Regular
7607,14,9,1276.8,4,4,4,Champions
7608,459,2,209.54,1,3,2,Regular
7610,5,2,376.84,4,3,3,Champions
7611,11,6,2705.83,4,4,4,Champions
7612,29,1,256.57,4,2,2,New / Promising
7613,228,1,350.28,2,2,3,Lost / Hibernating
7614,11,2,372.65,4,3,3,Champions
7615,334,3,657.05,2,4,3,At Risk (Valuable)
7616,305,2,739.28,2,3,4,At Risk (Valuable)
7617,712,1,180.77,1,2,2,Lost / Hibernating
7622,21,2,425.22,4,3,3,Champions
7623,666,1,146.05,1,2,1,Lost / Hibernating
7625,425,1,205.54,1,2,2,Lost / Hibernating
7627,83,2,280.54,3,3,2,Regular
7628,662,1,83.84,1,2,1,Lost / Hibernating
7629,527,1,108.75,1,2,1,Lost / Hibernating
7630,350,2,180.76,2,3,2,Regular
7631,20,2,389.89,4,3,3,Champions
7632,382,1,42.06,1,2,1,Lost / Hibernating
7634,275,1,45.08,2,2,1,Lost / Hibernating
7639,24,2,404.5,4,3,3,Champions
7641,125,3,809.14,3,4,4,Champions
7642,388,1,97.22,1,2,1,Lost / Hibernating
7644,255,1,298.64,2,2,2,Lost / Hibernating
7645,271,3,603.43,2,4,3,At Risk (Valuable)
7646,132,3,452.9,3,4,3,Champions
7647,609,1,103.42,1,2,1,Lost / Hibernating
7648,35,2,845.32,4,3,4,Champions
7649,351,1,440.76,2,2,3,Lost / Hibernating
7650,439,1,100.08,1,2,1,Lost / Hibernating
7651,77,1,68.98,3,2,1,New / Promising
7652,345,2,482.19,2,3,3,At Risk (Valuable)
7654,234,2,512.92,2,3,3,At Risk (Valuable)
7656,74,1,29.06,3,2,1,New / Promising
7658,280,1,95.15,2,2,1,Lost / Hibernating
7659,73,2,161.27,3,3,2,Regular
7660,210,1,705.49,2,2,4,Lost / Hibernating
7661,390,1,355.7,1,2,3,Lost / Hibernating
7664,482,3,613.01,1,4,3,At Risk (Valuable)
7667,176,3,545.71,2,4,3,At Risk (Valuable)
7668,691,1,123.07,1,2,1,Lost / Hibernating
7669,48,3,1769.68,4,4,4,Champions
7670,14,2,209.16,4,3,2,Regular
7671,104,2,724.99,3,3,4,Champions
7672,559,2,282.83,1,3,2,Regular
7673,270,1,524.3,2,2,3,Lost / Hibernating
7674,68,5,1355.6,3,4,4,Champions
7675,42,2,792.43,4,3,4,Champions
7676,339,3,924.5,2,4,4,At Risk (Valuable)
7679,51,2,126.41,4,3,1,Regular
7680,96,5,580.35,3,4,3,Champions
7681,112,2,147.57,3,3,2,Regular
7686,10,3,732.95,4,4,4,Champions
7687,102,4,1973.62,3,4,4,Champions
7688,186,1,309.34,2,2,2,Lost / Hibernating
7690,710,1,186.53,1,2,2,Lost / Hibernating
7691,521,1,390.96,1,2,3,Lost / Hibernating
7694,14,2,418.1,4,3,3,Champions
7695,243,1,357.27,2,2,3,Lost / Hibernating
7696,408,3,218.09,1,4,2,Regular
7697,63,1,156.84,3,2,2,New / Promising
7698,704,1,32.43,1,2,1,Lost / Hibernating
7700,127,2,600.37,3,3,3,Champions
7704,4,5,515.7,4,4,3,Champions
7705,90,1,100.0,3,2,1,New / Promising
7706,329,3,818.26,2,4,4,At Risk (Valuable)
7707,10,1,228.66,4,2,2,New / Promising
7708,149,2,536.63,3,3,3,Champions
7710,152,3,2910.94,3,4,4,Champions
7711,185,2,311.76,2,3,2,Regular
7712,610,1,293.21,1,2,2,Lost / Hibernating
7714,40,1,134.36,4,2,1,New / Promising
7715,255,1,54.55,2,2,1,Lost / Hibernating
7716,395,1,1473.6,1,2,4,Lost / Hibernating
7717,10,5,1216.93,4,4,4,Champions
7718,275,1,179.93,2,2,2,Lost / Hibernating
7719,281,1,73.83,2,2,1,Lost / Hibernating
7720,253,2,139.98,2,3,1,Regular
7721,66,4,699.9,3,4,4,Champions
7722,446,1,18.43,1,2,1,Lost / Hibernating
7724,333,1,414.78,2,2,3,Lost / Hibernating
7726,57,2,233.44,3,3,2,Regular
7728,651,1,297.61,1,2,2,Lost / Hibernating
7730,479,1,40.32,1,2,1,Lost / Hibernating
7732,26,3,388.36,4,4,3,Champions
7733,165,2,91.54,3,3,1,Regular
7734,44,8,2041.62,4,4,4,Champions
7735,236,1,63.08,2,2,1,Lost / Hibernating
7736,78,2,734.97,3,3,4,Champions
7737,383,3,539.71,1,4,3,At Risk (Valuable)
7738,49,2,321.15,4,3,2,Regular
7740,393,1,11.84,1,2,1,Lost / Hibernating
7741,50,1,194.99,4,2,2,New / Promising
7743,31,2,567.46,4,3,3,Champions
7745,29,5,484.37,4,4,3,Champions
7746,40,2,272.52,4,3,2,Regular
7748,210,3,245.1,2,4,2,Regular
7749,600,1,48.88,1,2,1,Lost / Hibernating
7750,375,1,324.85,1,2,2,Lost / Hibernating
7751,456,1,34.23,1,2,1,Lost / Hibernating
7752,91,3,604.14,3,4,3,Champions
7755,35,1,97.61,4,2,1,New / Promising
7756,128,3,409.75,3,4,3,Champions
7757,377,1,303.08,1,2,2,Lost / Hibernating
7759,217,1,205.92,2,2,2,Lost / Hibernating
7760,369,1,669.15,2,2,3,Lost / Hibernating
7761,135,3,219.41,3,4,2,Regular
7763,169,2,314.95,3,3,2,Regular
7765,13,3,1083.46,4,4,4,Champions
7768,20,2,271.26,4,3,2,Regular
7772,52,1,68.53,4,2,1,New / Promising
7773,399,1,85.79,1,2,1,Lost / Hibernating
7774,518,1,243.62,1,2,2,Lost / Hibernating
7775,1,5,939.2,4,4,4,Champions
7776,513,2,650.37,1,3,3,At Risk (Valuable)
7777,446,2,979.71,1,3,4,At Risk (Valuable)
7778,39,4,1688.54,4,4,4,Champions
7780,441,2,1091.42,1,3,4,At Risk (Valuable)
7784,503,1,860.81,1,2,4,Lost / Hibernating
7785,302,1,556.18,2,2,3,Lost / Hibernating
7787,45,6,2216.82,4,4,4,Champions
7788,192,4,1609.35,2,4,4,At Risk (Valuable)
7789,210,2,398.54,2,3,3,At Risk (Valuable)
7790,586,1,50.19,1,2,1,Lost / Hibernating
7791,475,1,147.81,1,2,2,Lost / Hibernating
7793,29,6,1640.5,4,4,4,Champions
7799,419,2,933.69,1,3,4,At Risk (Valuable)
7800,487,1,115.02,1,2,1,Lost / Hibernating
7801,30,4,1036.21,4,4,4,Champions
7802,153,2,465.12,3,3,3,Champions
7803,345,1,203.82,2,2,2,Lost / Hibernating
7804,7,3,471.97,4,4,3,Champions
7805,686,1,415.88,1,2,3,Lost / Hibernating
7806,477,1,17.08,1,2,1,Lost / Hibernating
7808,309,3,277.44,2,4,2,Regular
7809,142,1,205.64,3,2,2,New / Promising
7810,236,3,812.54,2,4,4,At Risk (Valuable)
7814,509,1,72.78,1,2,1,Lost / Hibernating
7815,625,2,816.62,1,3,4,At Risk (Valuable)
7816,165,1,219.81,3,2,2,New / Promising
7817,89,2,264.13,3,3,2,Regular
7818,27,3,977.6,4,4,4,Champions
7819,586,2,728.44,1,3,4,At Risk (Valuable)
7820,65,2,863.5,3,3,4,Champions
7821,628,1,84.88,1,2,1,Lost / Hibernating
7823,9,3,789.8,4,4,4,Champions
7825,207,3,362.06,2,4,3,At Risk (Valuable)
7827,14,2,462.49,4,3,3,Champions
7828,92,3,1621.83,3,4,4,Champions
7829,219,1,76.31,2,2,1,Lost / Hibernating
7830,168,4,1606.72,3,4,4,Champions
7831,32,3,809.26,4,4,4,Champions
7832,252,1,291.73,2,2,2,Lost / Hibernating
7833,294,1,165.53,2,2,2,Lost / Hibernating
7835,278,4,1972.83,2,4,4,At Risk (Valuable)
7836,93,1,58.26,3,2,1,New / Promising
7837,705,1,129.34,1,2,1,Lost / Hibernating
7840,109,4,636.54,3,4,3,Champions
7841,381,1,73.73,1,2,1,Lost / Hibernating
7842,153,3,232.18,3,4,2,Regular
7843,38,1,34.14,4,2,1,New / Promising
7844,533,2,443.55,1,3,3,At Risk (Valuable)
7845,99,2,191.08,3,3,2,Regular
7846,725,1,1764.68,1,2,4,Lost / Hibernating
7849,190,2,322.21,2,3,2,Regular
7850,70,5,1715.02,3,4,4,Champions
7852,639,1,42.75,1,2,1,Lost / Hibernating
7854,111,3,455.76,3,4,3,Champions
7855,142,1,58.83,3,2,1,New / Promising
7856,87,1,118.32,3,2,1,New / Promising
7857,367,1,87.29,2,2,1,Lost / Hibernating
7858,55,2,1151.36,4,3,4,Champions
7859,186,1,295.83,2,2,2,Lost / Hibernating
7860,171,1,1187.54,3,2,4,New / Promising
7861,92,4,1254.94,3,4,4,Champions
7862,159,2,430.14,3,3,3,Champions
7864,88,2,1197.14,3,3,4,Champions
7865,96,2,682.29,3,3,3,Champions
7866,470,1,49.0,1,2,1,Lost / Hibernating
7868,126,3,507.61,3,4,3,Champions
7869,5,4,352.49,4,4,3,Champions
7870,125,1,77.69,3,2,1,New / Promising
7871,451,1,57.72,1,2,1,Lost / Hibernating
7874,32,1,720.6,4,2,4,New / Promising
7876,106,4,1216.37,3,4,4,Champions
7878,164,4,1530.99,3,4,4,Champions
7879,71,3,545.3,3,4,3,Champions
7881,374,4,1001.67,1,4,4,At Risk (Valuable)
7882,323,1,273.55,2,2,2,Lost / Hibernating
7883,504,1,65.42,1,2,1,Lost / Hibernating
7884,310,3,707.1,2,4,4,At Risk (Valuable)
7885,462,1,19.75,1,2,1,Lost / Hibernating
7886,80,2,442.31,3,3,3,Champions
7888,27,1,164.22,4,2,2,New / Promising
7889,20,4,1032.53,4,4,4,Champions
7890,210,1,115.03,2,2,1,Lost / Hibernating
7891,9,3,352.39,4,4,3,Champions
7892,518,1,703.97,1,2,4,Lost / Hibernating
7893,113,2,166.93,3,3,2,Regular
7894,261,1,64.27,2,2,1,Lost / Hibernating
7895,41,2,1356.56,4,3,4,Champions
7896,383,1,151.31,1,2,2,Lost / Hibernating
7899,21,2,164.23,4,3,2,Regular
7902,704,1,24.88,1,2,1,Lost / Hibernating
7903,31,1,139.52,4,2,1,New / Promising
7904,398,2,74.53,1,3,1,Regular
