order_item_id,order_id,customer_id,product_id,date_key,channel_id,quantity,unit_price,discount,line_revenue,order_status,payment_method
24366,14467,6802,150,20250401,1,2,86.14,0.0,172.28,completed,paypal
24367,14467,6802,53,20250401,1,1,34.65,0.1,31.18,completed,paypal
24368,14467,6802,5,20250401,1,2,52.91,0.0,105.82,completed,paypal
24369,14468,6372,29,20240102,5,1,37.02,0.0,37.02,completed,bank_transfer
24370,14469,6188,13,20250814,3,2,81.96,0.15,139.33,cancelled,paypal
24371,14470,6665,112,20240509,1,5,62.13,0.05,295.12,completed,paypal
24372,14470,6665,104,20240509,1,2,30.99,0.15,52.68,completed,paypal
24373,14470,6665,156,20240509,1,2,34.21,0.0,68.42,completed,paypal
24374,14471,8063,112,20250930,1,1,62.53,0.0,62.53,completed,debit_card
24375,14472,2147,44,20240507,2,5,49.6,0.1,223.2,completed,credit_card
24376,14473,5217,20,20241125,6,2,18.01,0.15,30.62,completed,debit_card
24377,14474,5561,55,20251209,3,1,167.81,0.0,167.81,completed,paypal
24378,14475,2738,156,20251215,6,3,33.52,0.0,100.56,completed,bank_transfer
24379,14476,-1,46,20240812,4,2,34.26,0.1,61.67,completed,debit_card
24380,14477,7263,26,20251023,4,3,73.1,0.05,208.33,completed,debit_card
24381,14478,2981,153,20240728,4,1,35.38,0.05,33.61,completed,debit_card
24382,14479,3301,136,20251010,2,2,258.94,0.05,491.99,completed,credit_card
24383,14480,6631,14,20250703,6,3,11.43,0.0,34.29,completed,paypal
24384,14481,115,50,20240730,1,1,13.08,0.0,13.08,completed,debit_card
24385,14481,115,37,20240730,1,5,76.98,0.0,384.9,completed,debit_card
24386,14482,4286,18,20240111,4,1,85.6,0.0,85.6,completed,debit_card
24387,14482,4286,51,20240111,4,3,85.11,0.0,255.33,completed,debit_card
24388,14482,4286,96,20240111,4,1,17.2,0.0,17.2,completed,debit_card
24389,14483,3168,153,20240530,2,1,35.88,0.1,32.29,completed,debit_card
24390,14483,3168,20,20240530,2,5,18.27,0.15,77.65,completed,debit_card
24391,14484,7896,92,20241214,2,1,159.27,0.05,151.31,completed,credit_card
24392,14485,7327,6,20240809,4,2,52.76,0.0,105.52,completed,debit_card
24393,14486,3075,21,20250624,1,2,241.17,0.05,458.22,returned,paypal
24394,14487,8000,9,20251229,5,2,42.33,0.0,84.66,completed,paypal
24395,14488,8463,111,20240117,3,1,11.31,0.05,10.74,completed,bank_transfer
24396,14488,8463,69,20240117,3,2,91.46,0.15,155.48,completed,bank_transfer
24397,14489,5095,149,20250413,6,1,106.63,0.0,106.63,completed,credit_card
24398,14489,5095,160,20250413,6,1,116.37,0.1,104.73,completed,credit_card
24399,14490,1510,115,20250506,6,1,55.17,0.0,55.17,completed,paypal
24400,14491,7114,64,20251130,2,2,22.32,0.0,44.64,completed,paypal
24401,14491,7114,83,20251130,2,1,251.22,0.0,251.22,completed,paypal
24402,14492,2966,159,20250318,4,4,22.7,0.0,90.8,completed,credit_card
24403,14492,2966,128,20250318,4,3,38.93,0.1,105.11,completed,credit_card
24404,14493,4881,116,20250414,1,4,85.17,0.0,340.68,completed,credit_card
24405,14493,4881,77,20250414,1,1,72.0,0.05,68.4,completed,credit_card
24406,14493,4881,52,20250414,1,2,45.55,0.1,81.99,completed,credit_card
24407,14494,442,133,20250218,4,1,24.99,0.05,23.74,completed,bank_transfer
24408,14494,442,6,20250218,4,2,51.61,0.05,98.06,completed,bank_transfer
24409,14495,4620,58,20241005,6,4,49.92,0.0,199.68,completed,credit_card
24410,14496,3509,123,20240313,2,2,232.61,0.05,441.96,completed,paypal
24411,14496,3509,31,20240313,2,2,37.36,0.0,74.72,completed,paypal
24412,14496,3509,96,20240313,2,1,17.61,0.05,16.73,completed,paypal
24413,14497,6362,120,20241227,1,3,126.79,0.0,380.37,completed,bank_transfer
24414,14497,6362,128,20241227,1,1,38.7,0.15,32.9,completed,bank_transfer
24415,14498,403,95,20240309,1,1,44.79,0.15,38.07,returned,debit_card
24416,14499,5761,122,20250419,5,5,29.07,0.0,145.35,completed,bank_transfer
24417,14500,7126,60,20241104,3,2,153.54,0.15,261.02,completed,bank_transfer
24418,14500,7126,112,20241104,3,1,61.95,0.0,61.95,completed,bank_transfer
24419,14501,129,85,20250704,4,1,31.77,0.05,30.18,completed,paypal
24420,14501,129,125,20250704,4,2,109.02,0.0,218.04,completed,paypal
24421,14502,6931,104,20240601,2,2,31.95,0.15,54.32,completed,bank_transfer
24422,14502,6931,111,20240601,2,2,11.67,0.1,21.01,completed,bank_transfer
24423,14502,6931,61,20240601,2,2,42.23,0.0,84.46,completed,bank_transfer
24424,14503,1263,3,20250712,3,3,118.11,0.0,354.33,completed,paypal
24425,14504,6460,139,20251122,5,1,133.65,0.0,133.65,completed,paypal
24426,14505,4202,43,20240727,2,1,59.23,0.0,59.23,completed,credit_card
24427,14505,4202,116,20240727,2,1,83.18,0.0,83.18,completed,credit_card
24428,14505,4202,95,20240727,2,1,46.0,0.15,39.1,completed,credit_card
24429,14506,5090,2,20241124,3,3,56.25,0.1,151.88,completed,bank_transfer
24430,14507,3116,125,20250602,6,3,111.3,0.1,300.51,completed,bank_transfer
24431,14507,3116,13,20250602,6,5,79.21,0.05,376.25,completed,bank_transfer
24432,14508,2309,6,20240424,2,3,52.75,0.0,158.25,completed,paypal
24433,14508,2309,133,20240424,2,2,25.04,0.15,42.57,completed,paypal
24434,14508,2309,118,20240424,2,1,22.3,0.1,20.07,completed,paypal
24435,14508,2309,44,20240424,2,2,49.05,0.1,88.29,completed,paypal
24436,14509,696,73,20241130,6,5,64.55,0.0,322.75,completed,credit_card
24437,14509,696,70,20241130,6,2,37.14,0.05,70.57,completed,credit_card
24438,14509,696,103,20241130,6,2,48.1,0.0,96.2,completed,credit_card
24439,14510,7999,123,20240921,5,1,231.3,0.1,208.17,completed,paypal
24440,14511,5629,25,20251130,4,1,38.9,0.0,38.9,completed,bank_transfer
24441,14511,5629,125,20251130,4,1,108.46,0.15,92.19,completed,bank_transfer
24442,14512,-1,110,20250411,2,4,59.85,0.0,239.4,completed,bank_transfer
24443,14513,7864,51,20251005,4,1,87.55,0.05,83.17,completed,bank_transfer
24444,14513,7864,160,20251005,4,1,115.46,0.1,103.91,completed,bank_transfer
24445,14513,7864,113,20251005,4,1,67.48,0.15,57.36,completed,bank_transfer
24446,14513,7864,33,20251005,4,1,65.22,0.05,61.96,completed,bank_transfer
24447,14514,8045,103,20250329,5,1,48.83,0.1,43.95,completed,bank_transfer
24448,14514,8045,6,20250329,5,4,52.52,0.0,210.08,completed,bank_transfer
24449,14515,-1,29,20250612,2,1,38.44,0.0,38.44,completed,bank_transfer
24450,14515,-1,30,20250612,2,2,51.03,0.1,91.85,completed,bank_transfer
24451,14516,786,147,20250712,5,1,21.7,0.15,18.44,completed,credit_card
24452,14516,786,19,20250712,5,1,29.14,0.05,27.68,completed,credit_card
24453,14516,786,109,20250712,5,1,80.4,0.0,80.4,completed,credit_card
24454,14516,786,130,20250712,5,1,41.14,0.1,37.03,completed,credit_card
24455,14517,8461,26,20251220,5,1,71.19,0.0,71.19,completed,bank_transfer
24456,14518,1151,111,20240524,2,1,11.55,0.0,11.55,returned,debit_card
24457,14518,1151,136,20240524,2,2,257.17,0.15,437.19,returned,debit_card
24458,14519,4789,124,20240628,6,3,18.28,0.0,54.84,returned,paypal
24459,14519,4789,146,20240628,6,1,130.6,0.0,130.6,returned,paypal
24460,14519,4789,74,20240628,6,1,261.25,0.15,222.06,returned,paypal
24461,14520,7926,16,20250717,3,3,38.98,0.0,116.94,completed,credit_card
24462,14521,4367,55,20250413,2,2,165.49,0.15,281.33,completed,paypal
24463,14522,1572,139,20240126,3,1,138.62,0.0,138.62,completed,credit_card
24464,14523,3439,150,20240320,6,2,84.43,0.0,168.86,completed,credit_card
24465,14524,-1,123,20251119,5,3,226.34,0.15,577.17,completed,paypal
24466,14524,-1,46,20251119,5,2,33.48,0.0,66.96,completed,paypal
24467,14525,-1,116,20251111,1,1,83.32,0.0,83.32,completed,credit_card
24468,14525,-1,61,20251111,1,1,42.28,0.05,40.17,completed,credit_card
24469,14526,6578,64,20240112,2,1,22.2,0.05,21.09,completed,bank_transfer
24470,14527,8213,159,20251120,5,3,21.75,0.15,55.46,completed,debit_card
24471,14528,428,91,20250519,6,2,70.12,0.15,119.2,completed,debit_card
24472,14529,2594,145,20251010,6,2,81.27,0.05,154.41,completed,debit_card
24473,14530,3400,156,20250901,5,1,33.51,0.0,33.51,completed,bank_transfer
24474,14531,121,13,20240512,2,1,81.27,0.15,69.08,completed,credit_card
24475,14532,3475,130,20250115,3,1,41.29,0.0,41.29,completed,credit_card
24476,14532,3475,57,20250115,3,1,30.9,0.05,29.35,completed,credit_card
24477,14533,909,105,20250206,4,3,54.86,0.15,139.89,completed,debit_card
24478,14533,909,41,20250206,4,1,128.05,0.1,115.25,completed,debit_card
24479,14533,909,89,20250206,4,3,40.57,0.15,103.45,completed,debit_card
24480,14534,4792,71,20250420,6,2,91.07,0.15,154.82,completed,bank_transfer
24481,14534,4792,20,20250420,6,1,18.09,0.0,18.09,completed,bank_transfer
24482,14535,44,95,20240504,3,2,44.67,0.0,89.34,completed,debit_card
24483,14535,44,132,20240504,3,3,69.68,0.0,209.04,completed,debit_card
24484,14536,2541,107,20251228,3,2,359.28,0.1,646.7,completed,paypal
24485,14536,2541,157,20251228,3,1,347.29,0.0,347.29,completed,paypal
24486,14537,8015,15,20240915,4,1,13.74,0.05,13.05,completed,credit_card
24487,14537,8015,30,20240915,4,2,49.07,0.0,98.14,completed,credit_card
24488,14538,2011,62,20240804,3,4,54.69,0.0,218.76,completed,debit_card
24489,14538,2011,14,20240804,3,1,11.7,0.15,9.94,completed,debit_card
24490,14539,630,108,20250402,6,1,76.13,0.05,72.32,completed,bank_transfer
24491,14540,2347,38,20250410,1,2,10.98,0.0,21.96,completed,paypal
24492,14541,7652,22,20250121,4,1,54.37,0.1,48.93,completed,paypal
24493,14542,5399,157,20250919,5,1,339.91,0.1,305.92,completed,bank_transfer
24494,14543,5389,88,20250326,3,1,85.98,0.1,77.38,completed,bank_transfer
24495,14543,5389,156,20250326,3,1,33.57,0.15,28.53,completed,bank_transfer
24496,14543,5389,127,20250326,3,1,26.77,0.15,22.75,completed,bank_transfer
24497,14544,7,85,20250530,1,1,31.03,0.0,31.03,completed,bank_transfer
24498,14545,4364,147,20250819,6,3,21.7,0.15,55.33,completed,credit_card
24499,14545,4364,95,20250819,6,4,46.83,0.05,177.95,completed,credit_card
24500,14545,4364,39,20250819,6,1,19.7,0.1,17.73,completed,credit_card
24501,14546,2501,46,20240402,5,1,34.02,0.15,28.92,completed,paypal
24502,14547,3103,133,20250305,2,2,24.93,0.1,44.87,completed,bank_transfer
24503,14548,5520,8,20251117,1,1,131.93,0.05,125.33,completed,paypal
24504,14549,8089,91,20240125,5,1,72.18,0.05,68.57,completed,paypal
24505,14550,1719,2,20241225,4,2,58.0,0.05,110.2,completed,debit_card
24506,14551,7093,107,20250412,2,3,354.23,0.0,1062.69,cancelled,paypal
24507,14551,7093,83,20250412,2,1,243.43,0.1,219.09,cancelled,paypal
24508,14552,481,29,20241129,3,1,37.68,0.15,32.03,completed,bank_transfer
24509,14552,481,158,20241129,3,1,97.27,0.0,97.27,completed,bank_transfer
24510,14553,3023,19,20250207,6,1,28.01,0.05,26.61,completed,credit_card
24511,14553,3023,13,20250207,6,1,80.44,0.0,80.44,completed,credit_card
24512,14554,2060,1,20251225,4,1,100.63,0.1,90.57,completed,credit_card
24513,14554,2060,144,20251225,4,2,75.96,0.1,136.73,completed,credit_card
24514,14554,2060,22,20251225,4,1,53.92,0.0,53.92,completed,credit_card
24515,14555,8467,137,20240508,4,1,31.42,0.1,28.28,completed,paypal
24516,14555,8467,8,20240508,4,1,128.3,0.0,128.3,completed,paypal
24517,14556,1684,8,20240324,5,3,130.23,0.1,351.62,completed,debit_card
24518,14556,1684,18,20240324,5,2,87.68,0.05,166.59,completed,debit_card
24519,14557,5354,39,20250711,3,1,19.63,0.15,16.69,completed,credit_card
24520,14557,5354,41,20250711,3,2,123.76,0.0,247.52,completed,credit_card
24521,14558,-1,74,20251111,6,1,266.11,0.0,266.11,completed,credit_card
24522,14559,4376,133,20250218,5,1,24.99,0.0,24.99,completed,credit_card
24523,14560,3804,7,20250324,6,2,264.3,0.0,528.6,completed,bank_transfer
24524,14561,409,154,20251027,4,1,82.06,0.0,82.06,cancelled,paypal
24525,14561,409,111,20251027,4,3,11.56,0.15,29.48,cancelled,paypal
24526,14562,7641,144,20250829,3,3,75.76,0.15,193.19,completed,bank_transfer
24527,14562,7641,65,20250829,3,1,134.7,0.0,134.7,completed,bank_transfer
24528,14563,7206,153,20241002,6,2,34.58,0.15,58.79,completed,paypal
24529,14564,2609,105,20240124,3,1,57.56,0.0,57.56,completed,paypal
24530,14564,2609,46,20240124,3,2,33.76,0.1,60.77,completed,paypal
24531,14565,5664,129,20250225,4,1,69.61,0.0,69.61,completed,bank_transfer
24532,14565,5664,63,20250225,4,1,23.81,0.05,22.62,completed,bank_transfer
24533,14565,5664,4,20250225,4,2,259.32,0.1,466.78,completed,bank_transfer
24534,14566,3343,34,20251107,1,2,25.15,0.15,42.76,returned,credit_card
24535,14566,3343,118,20251107,1,2,22.68,0.0,45.36,returned,credit_card
24536,14566,3343,158,20251107,1,1,98.02,0.0,98.02,returned,credit_card
24537,14567,7103,5,20251122,1,3,52.72,0.0,158.16,completed,credit_card
24538,14568,6420,150,20251215,6,3,83.09,0.0,249.27,completed,bank_transfer
24539,14568,6420,147,20251215,6,1,21.45,0.1,19.3,completed,bank_transfer
24540,14568,6420,67,20251215,6,1,62.31,0.0,62.31,completed,bank_transfer
24541,14568,6420,78,20251215,6,4,49.92,0.05,189.7,completed,bank_transfer
24542,14569,885,146,20251116,4,2,128.71,0.05,244.55,completed,debit_card
24543,14569,885,47,20251116,4,1,43.65,0.0,43.65,completed,debit_card
24544,14569,885,134,20251116,4,1,101.22,0.0,101.22,completed,debit_card
24545,14569,885,16,20251116,4,1,39.46,0.1,35.51,completed,debit_card
24546,14570,7804,69,20250510,4,1,88.98,0.15,75.63,completed,debit_card
24547,14570,7804,146,20250510,4,1,132.02,0.0,132.02,completed,debit_card
24548,14571,1697,52,20250125,1,3,46.44,0.0,139.32,completed,debit_card
24549,14571,1697,56,20250125,1,2,148.34,0.0,296.68,completed,debit_card
24550,14572,1649,9,20250921,5,2,41.9,0.1,75.42,completed,bank_transfer
24551,14573,6781,91,20250830,1,2,72.12,0.1,129.82,completed,paypal
24552,14574,1740,24,20250411,1,1,17.87,0.0,17.87,completed,debit_card
24553,14574,1740,18,20250411,1,1,87.29,0.05,82.93,completed,debit_card
24554,14575,1191,9,20240416,5,1,43.28,0.0,43.28,completed,paypal
24555,14575,1191,72,20240416,5,1,256.21,0.05,243.4,completed,paypal
24556,14576,3103,89,20251204,2,1,41.32,0.0,41.32,completed,credit_card
24557,14576,3103,124,20251204,2,3,18.12,0.05,51.64,completed,credit_card
24558,14577,7756,13,20250204,6,2,78.84,0.05,149.8,completed,debit_card
24559,14578,1671,20,20240412,2,1,18.09,0.05,17.19,completed,credit_card
24560,14579,3132,23,20250614,1,3,68.73,0.0,206.19,completed,bank_transfer
24561,14580,2682,113,20250715,6,1,68.07,0.0,68.07,completed,bank_transfer
24562,14581,3284,61,20240816,2,1,42.92,0.05,40.77,completed,paypal
24563,14582,6592,104,20251028,4,1,31.73,0.1,28.56,completed,bank_transfer
24564,14583,3728,52,20241022,4,1,45.63,0.0,45.63,returned,paypal
24565,14583,3728,2,20241022,4,1,56.71,0.0,56.71,returned,paypal
24566,14584,7014,43,20240724,4,1,59.78,0.0,59.78,completed,bank_transfer
24567,14585,5907,28,20241226,1,2,90.69,0.1,163.24,completed,credit_card
24568,14586,3328,146,20250823,5,1,128.29,0.15,109.05,returned,debit_card
24569,14587,3989,117,20251219,2,1,62.23,0.15,52.9,completed,debit_card
24570,14587,3989,82,20251219,2,5,90.27,0.05,428.78,completed,debit_card
24571,14588,6514,93,20251012,5,1,35.21,0.0,35.21,completed,credit_card
24572,14588,6514,91,20251012,5,1,71.7,0.0,71.7,completed,credit_card
24573,14589,4938,20,20251012,5,1,17.86,0.0,17.86,completed,paypal
24574,14590,8036,106,20240608,4,1,92.38,0.1,83.14,completed,bank_transfer
24575,14591,8613,91,20240330,5,1,69.48,0.05,66.01,completed,debit_card
24576,14591,8613,124,20240330,5,3,18.29,0.0,54.87,completed,debit_card
24577,14592,6626,75,20250424,4,2,6.28,0.05,11.93,completed,paypal
24578,14592,6626,153,20250424,4,2,34.42,0.1,61.96,completed,paypal
24579,14593,-1,159,20241022,4,1,22.73,0.15,19.32,completed,credit_card
24580,14593,-1,93,20241022,4,3,34.79,0.05,99.15,completed,credit_card
24581,14593,-1,8,20241022,4,1,131.34,0.0,131.34,completed,credit_card
24582,14594,5499,53,20251023,6,2,34.66,0.0,69.32,cancelled,credit_card
24583,14594,5499,151,20251023,6,1,80.86,0.1,72.77,cancelled,credit_card
24584,14595,394,132,20250714,2,2,69.44,0.0,138.88,cancelled,bank_transfer
24585,14596,-1,54,20251221,3,1,110.25,0.05,104.74,completed,bank_transfer
24586,14596,-1,43,20251221,3,1,58.0,0.0,58.0,completed,bank_transfer
24587,14596,-1,100,20251221,3,1,52.84,0.0,52.84,completed,bank_transfer
24588,14597,2166,125,20240924,6,3,110.6,0.05,315.21,completed,credit_card
24589,14598,3090,123,20250302,1,1,232.76,0.0,232.76,completed,credit_card
24590,14599,4526,153,20250314,2,1,34.95,0.0,34.95,completed,debit_card
24591,14600,2751,108,20240910,5,1,74.33,0.0,74.33,completed,bank_transfer
24592,14601,2890,136,20250517,4,3,266.06,0.05,758.27,completed,debit_card
24593,14602,3696,32,20250124,3,1,344.67,0.0,344.67,completed,debit_card
24594,14602,3696,138,20250124,3,1,48.21,0.0,48.21,completed,debit_card
24595,14603,2685,87,20250127,1,1,151.89,0.0,151.89,completed,bank_transfer
24596,14603,2685,28,20250127,1,1,91.82,0.0,91.82,completed,bank_transfer
24597,14603,2685,35,20250127,1,2,134.7,0.05,255.93,completed,bank_transfer
24598,14603,2685,120,20250127,1,1,126.8,0.0,126.8,completed,bank_transfer
24599,14604,1609,11,20240412,6,3,42.05,0.1,113.54,completed,credit_card
24600,14604,1609,20,20240412,6,1,18.17,0.1,16.35,completed,credit_card
24601,14605,7066,88,20240124,4,1,86.82,0.15,73.8,completed,paypal
24602,14606,3633,1,20250330,1,2,101.22,0.05,192.32,completed,paypal
24603,14606,3633,22,20250330,1,1,53.82,0.05,51.13,completed,paypal
24604,14606,3633,55,20250330,1,1,166.17,0.1,149.55,completed,paypal
24605,14606,3633,139,20250330,1,1,133.05,0.1,119.75,completed,paypal
24606,14607,7696,62,20241119,5,1,55.02,0.05,52.27,completed,debit_card
24607,14608,8166,136,20240201,5,1,264.57,0.1,238.11,completed,credit_card
24608,14609,6940,154,20240411,6,1,79.11,0.1,71.2,completed,credit_card
24609,14609,6940,1,20240411,6,4,99.68,0.0,398.72,completed,credit_card
24610,14610,3644,153,20241013,2,1,36.16,0.0,36.16,cancelled,credit_card
24611,14610,3644,60,20241013,2,1,158.41,0.15,134.65,cancelled,credit_card
24612,14611,6659,78,20241219,3,1,50.42,0.15,42.86,completed,paypal
24613,14611,6659,32,20241219,3,1,337.69,0.0,337.69,completed,paypal
24614,14611,6659,97,20241219,3,1,83.09,0.05,78.94,completed,paypal
24615,14611,6659,71,20241219,3,2,90.14,0.0,180.28,completed,paypal
24616,14612,1496,1,20240530,6,1,100.38,0.1,90.34,completed,debit_card
24617,14613,6124,160,20250319,3,1,119.86,0.05,113.87,completed,debit_card
24618,14614,3734,88,20250728,2,1,86.45,0.0,86.45,completed,bank_transfer
24619,14615,6071,143,20250614,3,2,15.37,0.1,27.67,completed,paypal
24620,14616,6976,39,20250810,1,2,19.59,0.05,37.22,completed,debit_card
24621,14616,6976,108,20250810,1,2,77.55,0.05,147.34,completed,debit_card
24622,14617,5197,159,20250201,6,1,21.71,0.0,21.71,completed,paypal
24623,14618,5930,64,20250328,2,1,21.74,0.0,21.74,completed,credit_card
24624,14619,2015,139,20251012,1,3,132.47,0.0,397.41,completed,bank_transfer
24625,14619,2015,118,20251012,1,1,22.92,0.1,20.63,completed,bank_transfer
24626,14619,2015,56,20251012,1,1,148.66,0.0,148.66,completed,bank_transfer
24627,14620,5460,44,20250901,4,2,48.86,0.1,87.95,completed,credit_card
24628,14621,4249,120,20250408,2,3,126.68,0.15,323.03,completed,bank_transfer
24629,14621,4249,44,20250408,2,1,49.08,0.15,41.72,completed,bank_transfer
24630,14622,3950,144,20250116,3,1,77.72,0.15,66.06,completed,credit_card
24631,14622,3950,154,20250116,3,2,79.39,0.1,142.9,completed,credit_card
24632,14623,3772,56,20241231,4,1,147.32,0.05,139.95,completed,paypal
24633,14624,2890,62,20251209,6,3,56.15,0.05,160.03,cancelled,debit_card
24634,14625,2849,7,20240712,4,2,264.27,0.0,528.54,completed,paypal
24635,14625,2849,142,20240712,4,1,213.2,0.15,181.22,completed,paypal
24636,14625,2849,105,20240712,4,2,57.05,0.1,102.69,completed,paypal
24637,14626,6477,103,20241121,1,1,48.95,0.05,46.5,completed,credit_card
24638,14627,5149,52,20240828,4,3,45.82,0.0,137.46,completed,bank_transfer
24639,14628,300,131,20240212,1,1,15.75,0.1,14.18,completed,bank_transfer
24640,14628,300,26,20240212,1,3,73.07,0.0,219.21,completed,bank_transfer
24641,14629,477,20,20240903,2,2,17.91,0.0,35.82,completed,debit_card
24642,14630,5272,64,20250510,4,5,22.47,0.0,112.35,completed,debit_card
24643,14630,5272,31,20250510,4,1,38.0,0.0,38.0,completed,debit_card
24644,14631,7826,106,20251005,5,1,91.74,0.0,91.74,returned,debit_card
24645,14631,7826,68,20251005,5,5,161.82,0.05,768.64,returned,debit_card
24646,14631,7826,92,20251005,5,1,151.92,0.1,136.73,returned,debit_card
24647,14632,426,42,20250928,2,5,75.76,0.05,359.86,completed,debit_card
24648,14632,426,125,20250928,2,1,111.14,0.0,111.14,completed,debit_card
24649,14633,4696,159,20241205,4,5,21.99,0.1,98.96,completed,credit_card
24650,14633,4696,54,20241205,4,4,113.76,0.0,455.04,completed,credit_card
24651,14634,7869,68,20251227,6,1,164.46,0.15,139.79,completed,paypal
24652,14635,45,61,20250519,2,2,42.56,0.0,85.12,cancelled,paypal
24653,14636,2592,153,20241222,2,2,34.9,0.1,62.82,completed,paypal
24654,14636,2592,147,20241222,2,2,21.26,0.0,42.52,completed,paypal
24655,14637,8512,73,20251027,6,1,63.18,0.0,63.18,completed,credit_card
24656,14638,793,62,20250823,5,2,54.89,0.1,98.8,completed,credit_card
24657,14638,793,31,20250823,5,1,38.05,0.0,38.05,completed,credit_card
24658,14639,5595,69,20250905,6,4,92.31,0.15,313.85,completed,credit_card
24659,14639,5595,145,20250905,6,2,82.35,0.0,164.7,completed,credit_card
24660,14640,4697,98,20240802,2,1,82.94,0.0,82.94,cancelled,credit_card
24661,14640,4697,104,20240802,2,2,31.92,0.0,63.84,cancelled,credit_card
24662,14641,1458,60,20250215,5,1,155.48,0.1,139.93,completed,paypal
24663,14641,1458,29,20250215,5,3,37.8,0.05,107.73,completed,paypal
24664,14642,419,103,20250811,4,1,46.95,0.0,46.95,returned,bank_transfer
24665,14642,419,110,20250811,4,1,59.49,0.05,56.52,returned,bank_transfer
24666,14643,4646,53,20250316,1,1,34.58,0.15,29.39,completed,credit_card
24667,14644,6796,59,20250722,2,1,85.51,0.15,72.68,completed,debit_card
24668,14645,1676,73,20250516,2,2,61.76,0.1,111.17,completed,credit_card
24669,14646,6416,47,20251031,3,2,42.88,0.0,85.76,completed,credit_card
24670,14647,5044,63,20241018,6,2,24.16,0.0,48.32,cancelled,bank_transfer
24671,14647,5044,21,20241018,6,1,244.29,0.0,244.29,cancelled,bank_transfer
24672,14648,3293,155,20250705,5,5,83.42,0.0,417.1,returned,credit_card
24673,14648,3293,29,20250705,5,2,37.93,0.05,72.07,returned,credit_card
24674,14649,6157,75,20240521,6,1,6.21,0.0,6.21,completed,debit_card
24675,14649,6157,143,20240521,6,1,15.23,0.05,14.47,completed,debit_card
24676,14650,1822,21,20250727,6,1,241.77,0.05,229.68,completed,paypal
24677,14651,4215,147,20250824,1,2,21.6,0.15,36.72,returned,debit_card
24678,14652,5064,159,20240227,2,3,22.3,0.0,66.9,completed,credit_card
24679,14652,5064,39,20240227,2,2,19.75,0.15,33.57,completed,credit_card
24680,14653,4231,42,20250717,1,2,74.38,0.1,133.88,completed,debit_card
24681,14653,4231,3,20250717,1,1,119.33,0.0,119.33,completed,debit_card
24682,14653,4231,20,20250717,1,2,18.56,0.1,33.41,completed,debit_card
24683,14654,3649,10,20241230,6,2,108.46,0.0,216.92,cancelled,debit_card
24684,14654,3649,34,20241230,6,3,24.62,0.0,73.86,cancelled,debit_card
24685,14655,6850,4,20240522,6,1,255.06,0.1,229.55,returned,paypal
24686,14655,6850,44,20240522,6,1,49.77,0.0,49.77,returned,paypal
24687,14655,6850,72,20240522,6,2,257.84,0.15,438.33,returned,paypal
24688,14656,6076,95,20250201,2,3,44.72,0.05,127.45,completed,debit_card
24689,14657,5897,103,20240731,2,2,47.22,0.05,89.72,returned,paypal
24690,14657,5897,41,20240731,2,4,123.17,0.15,418.78,returned,paypal
24691,14657,5897,55,20240731,2,3,167.78,0.0,503.34,returned,paypal
24692,14658,8247,134,20241230,3,2,100.34,0.15,170.58,completed,credit_card
24693,14658,8247,118,20241230,3,1,23.1,0.05,21.94,completed,credit_card
24694,14658,8247,84,20241230,3,1,40.21,0.0,40.21,completed,credit_card
24695,14659,-1,48,20241215,5,2,164.94,0.0,329.88,completed,credit_card
24696,14660,5240,140,20250829,2,1,21.74,0.1,19.57,completed,debit_card
24697,14661,3212,52,20250920,4,1,46.42,0.1,41.78,completed,debit_card
24698,14661,3212,152,20250920,4,5,90.01,0.15,382.54,completed,debit_card
24699,14662,7193,144,20250529,5,2,76.47,0.15,130.0,completed,debit_card
24700,14662,7193,16,20250529,5,4,38.57,0.1,138.85,completed,debit_card
24701,14663,1366,54,20240201,5,3,109.92,0.0,329.76,cancelled,bank_transfer
24702,14664,4745,67,20251206,6,1,62.21,0.1,55.99,completed,paypal
24703,14664,4745,93,20251206,6,2,34.0,0.1,61.2,completed,paypal
24704,14664,4745,35,20251206,6,2,133.67,0.05,253.97,completed,paypal
24705,14665,4855,118,20250724,1,1,22.63,0.0,22.63,completed,debit_card
24706,14666,-1,103,20240216,1,2,48.51,0.0,97.02,completed,credit_card
24707,14667,-1,14,20251017,1,5,11.9,0.15,50.58,completed,credit_card
24708,14667,-1,121,20251017,1,2,131.63,0.0,263.26,completed,credit_card
24709,14668,7405,27,20240806,3,1,23.58,0.0,23.58,completed,debit_card
24710,14669,4371,10,20251005,6,1,107.11,0.05,101.75,completed,paypal
24711,14669,4371,74,20251005,6,4,262.2,0.05,996.36,completed,paypal
24712,14670,5050,91,20250214,3,1,70.37,0.0,70.37,completed,debit_card
24713,14671,2969,89,20250102,6,4,39.81,0.15,135.35,completed,credit_card
24714,14671,2969,73,20250102,6,1,64.28,0.0,64.28,completed,credit_card
24715,14672,7675,48,20251120,2,4,170.76,0.0,683.04,completed,debit_card
24716,14673,6899,120,20250118,6,2,125.42,0.15,213.21,completed,paypal
24717,14674,7119,133,20240403,6,1,25.0,0.0,25.0,completed,credit_card
24718,14675,1336,139,20251212,1,2,135.82,0.15,230.89,completed,debit_card
24719,14676,3662,129,20251202,6,1,70.26,0.0,70.26,cancelled,debit_card
24720,14676,3662,41,20251202,6,1,123.53,0.0,123.53,cancelled,debit_card
