date,channel,spend
2025-12-24,paid_search,271.9
2025-12-24,social_media,225.65
2025-12-24,email,31.11
2025-12-24,referral,17.79
2025-12-25,paid_search,232.01
2025-12-25,social_media,207.78
2025-12-25,email,22.61
2025-12-25,referral,17.96
2025-12-26,paid_search,211.3
2025-12-26,social_media,172.18
2025-12-26,email,28.44
2025-12-26,referral,17.12
2025-12-27,paid_search,161.54
2025-12-27,social_media,137.79
2025-12-27,email,23.32
2025-12-27,referral,16.99
2025-12-28,paid_search,243.49
2025-12-28,social_media,218.72
2025-12-28,email,31.57
2025-12-28,referral,14.67
2025-12-29,paid_search,229.58
2025-12-29,social_media,187.38
2025-12-29,email,25.28
2025-12-29,referral,11.96
2025-12-30,paid_search,204.33
2025-12-30,social_media,206.53
2025-12-30,email,31.37
2025-12-30,referral,11.69
