order_item_id,order_id,product_id,quantity,unit_price,discount
24373,14470,156,2,34.21,0.0
24374,14471,112,1,62.53,0.0
24375,14472,44,5,49.6,0.1
24376,14473,20,2,18.01,0.15
24377,14474,55,1,167.81,0.0
24378,14475,156,3,33.52,0.0
24379,14476,46,2,34.26,0.1
24380,14477,26,3,73.1,0.05
24381,14478,153,1,35.38,0.05
24382,14479,136,2,258.94,0.05
24383,14480,14,3,11.43,0.0
24384,14481,50,1,13.08,0.0
24385,14481,37,5,76.98,0.0
24386,14482,18,1,85.6,0.0
24387,14482,51,3,85.11,0.0
24388,14482,96,1,17.2,0.0
24389,14483,153,1,35.88,0.1
24390,14483,20,5,18.27,0.15
24391,14484,92,1,159.27,0.05
24392,14485,6,2,52.76,0.0
24393,14486,21,2,241.17,0.05
24394,14487,9,2,42.33,0.0
24395,14488,111,1,11.31,0.05
24396,14488,69,2,91.46,0.15
24397,14489,149,1,106.63,0.0
24398,14489,160,1,116.37,0.1
24399,14490,115,1,55.17,0.0
24400,14491,64,2,22.32,0.0
24401,14491,83,1,251.22,0.0
24402,14492,159,4,22.7,0.0
24403,14492,128,3,38.93,0.1
24404,14493,116,4,85.17,0.0
24405,14493,77,1,72.0,0.05
24406,14493,52,2,45.55,0.1
24407,14494,133,1,24.99,0.05
24408,14494,6,2,51.61,0.05
24409,14495,58,4,49.92,0.0
24410,14496,123,2,232.61,0.05
24411,14496,31,2,37.36,0.0
24412,14496,96,1,17.61,0.05
24413,14497,120,3,126.79,0.0
24414,14497,128,1,38.7,0.15
24415,14498,95,1,44.79,0.15
24416,14499,122,5,29.07,0.0
24417,14500,60,2,153.54,0.15
24418,14500,112,1,61.95,0.0
24419,14501,85,1,31.77,0.05
24420,14501,125,2,109.02,0.0
24421,14502,104,2,31.95,0.15
24422,14502,111,2,11.67,0.1
24423,14502,61,2,42.23,0.0
24424,14503,3,3,118.11,0.0
24425,14504,139,1,133.65,0.0
24426,14505,43,1,59.23,0.0
24427,14505,116,1,83.18,0.0
24428,14505,95,1,46.0,0.15
24429,14506,2,3,56.25,0.1
24430,14507,125,3,111.3,0.1
24431,14507,13,5,79.21,0.05
24432,14508,6,3,52.75,0.0
24433,14508,133,2,25.04,0.15
24434,14508,118,1,22.3,0.1
24435,14508,44,2,49.05,0.1
24436,14509,73,5,64.55,0.0
24437,14509,70,2,37.14,0.05
24438,14509,103,2,48.1,0.0
24439,14510,123,1,231.3,0.1
24440,14511,25,1,38.9,0.0
24441,14511,125,1,108.46,0.15
24442,14512,110,4,59.85,0.0
24443,14513,51,1,87.55,0.05
24444,14513,160,1,115.46,0.1
24445,14513,113,1,67.48,0.15
24446,14513,33,1,65.22,0.05
24447,14514,103,1,48.83,0.1
24448,14514,6,4,52.52,0.0
24449,14515,29,1,38.44,0.0
24450,14515,30,2,51.03,0.1
24451,14516,147,1,21.7,0.15
24452,14516,19,1,29.14,0.05
24453,14516,109,1,80.4,0.0
24454,14516,130,1,41.14,0.1
24455,14517,26,1,71.19,0.0
24456,14518,111,1,11.55,0.0
24457,14518,136,2,257.17,0.15
24458,14519,124,3,18.28,0.0
24459,14519,146,1,130.6,0.0
24460,14519,74,1,261.25,0.15
24461,14520,16,3,38.98,0.0
24462,14521,55,2,165.49,0.15
24463,14522,139,1,138.62,0.0
24464,14523,150,2,84.43,0.0
24465,14524,123,3,226.34,0.15
24466,14524,46,2,33.48,0.0
24467,14525,116,1,83.32,0.0
24468,14525,61,1,42.28,0.05
24469,14526,64,1,22.2,0.05
24470,14527,159,3,21.75,0.15
24471,14528,91,2,70.12,0.15
24472,14529,145,-2,81.27,0.05
24473,14530,156,1,33.51,0.0
24474,14531,13,1,81.27,0.15
24475,14532,130,1,41.29,0.0
24476,14532,57,1,30.9,0.05
24477,14533,105,3,54.86,0.15
24478,14533,41,1,128.05,0.1
24479,14533,89,3,40.57,0.15
24480,14534,71,2,91.07,0.15
24481,14534,20,1,18.09,0.0
24482,14535,95,2,44.67,0.0
24483,14535,132,3,69.68,0.0
24484,14536,107,2,359.28,0.1
24485,14536,157,1,347.29,0.0
24486,14537,15,-1,13.74,0.05
24487,14537,30,2,49.07,0.0
24488,14538,62,4,54.69,0.0
24489,14538,14,1,11.7,0.15
24490,14539,108,1,76.13,0.05
24491,14540,38,2,10.98,0.0
24492,14541,22,1,54.37,0.1
24493,14542,157,1,339.91,0.1
24494,14543,88,1,85.98,0.1
24495,14543,156,1,33.57,0.15
24496,14543,127,1,26.77,0.15
24497,14544,85,1,31.03,0.0
24498,14545,147,3,21.7,0.15
24499,14545,95,4,46.83,0.05
24500,14545,39,1,19.7,0.1
24501,14546,46,1,34.02,0.15
24502,14547,133,2,24.93,0.1
24503,14548,8,1,131.93,0.05
24504,14549,91,1,72.18,0.05
24505,14550,2,2,58.0,0.05
24506,14551,107,3,354.23,0.0
24507,14551,83,1,243.43,0.1
24508,14552,29,1,37.68,0.15
24509,14552,158,1,97.27,0.0
24510,14553,19,1,28.01,0.05
24511,14553,13,1,80.44,0.0
24512,14554,1,1,100.63,0.1
24513,14554,144,2,75.96,0.1
24514,14554,22,1,53.92,0.0
24515,14555,137,1,31.42,0.1
24516,14555,8,1,128.3,0.0
24517,14556,8,3,130.23,0.1
24518,14556,18,2,87.68,0.05
24519,14557,39,1,19.63,0.15
24520,14557,41,2,123.76,0.0
24521,14558,74,1,266.11,0.0
24522,14559,133,1,24.99,0.0
24523,14560,7,2,264.3,0.0
24524,14561,154,1,82.06,0.0
24525,14561,111,3,11.56,0.15
24526,14562,144,3,75.76,0.15
24527,14562,65,1,134.7,0.0
24528,14563,153,2,34.58,0.15
24529,14564,105,1,57.56,0.0
24530,14564,46,2,33.76,0.1
24531,14565,129,1,69.61,0.0
24532,14565,63,1,23.81,0.05
24533,14565,4,2,259.32,0.1
24534,14566,34,2,25.15,0.15
24535,14566,118,2,22.68,0.0
24536,14566,158,1,98.02,0.0
24537,14567,5,3,52.72,0.0
24538,14568,150,3,83.09,0.0
24539,14568,147,1,21.45,0.1
24540,14568,67,1,62.31,0.0
24541,14568,78,4,49.92,0.05
24542,14569,146,2,128.71,0.05
24543,14569,47,1,43.65,0.0
24544,14569,134,1,101.22,0.0
24545,14569,16,1,39.46,0.1
24546,14570,69,1,88.98,0.15
24547,14570,146,1,132.02,0.0
24548,14571,52,3,46.44,0.0
24549,14571,56,2,148.34,0.0
24550,14572,9,2,41.9,0.1
24551,14573,91,2,72.12,0.1
24552,14574,24,1,17.87,0.0
24553,14574,18,1,87.29,0.05
24554,14575,9,1,43.28,0.0
24555,14575,72,1,256.21,0.05
24556,14576,89,1,41.32,0.0
24557,14576,124,3,18.12,0.05
24558,14577,13,2,78.84,0.05
24559,14578,20,1,18.09,0.05
24560,14579,23,3,68.73,0.0
24561,14580,113,1,68.07,0.0
24562,14581,61,1,42.92,0.05
24563,14582,104,1,31.73,0.1
24564,14583,52,1,45.63,0.0
24565,14583,2,1,56.71,0.0
24566,14584,43,1,59.78,0.0
24567,14585,28,2,90.69,0.1
24568,14586,146,1,128.29,0.15
24569,14587,117,1,62.23,0.15
24570,14587,82,5,90.27,0.05
24571,14588,93,1,35.21,0.0
24572,14588,91,1,71.7,0.0
24573,14589,20,1,17.86,0.0
24574,14590,106,1,92.38,0.1
24575,14591,91,1,69.48,0.05
24576,14591,124,3,18.29,0.0
24577,14592,75,2,6.28,0.05
24578,14592,153,2,34.42,0.1
24579,14593,159,1,22.73,0.15
24580,14593,93,3,34.79,0.05
24581,14593,8,1,131.34,0.0
24582,14594,53,2,34.66,0.0
24583,14594,151,1,80.86,0.1
24584,14595,132,2,69.44,0.0
24585,14596,54,1,110.25,0.05
24586,14596,43,1,58.0,0.0
24587,14596,100,1,52.84,0.0
24588,14597,125,3,110.6,0.05
24589,14598,123,1,232.76,0.0
24590,14599,153,1,34.95,0.0
24591,14600,108,1,74.33,0.0
24592,14601,136,3,266.06,0.05
24593,14602,32,1,344.67,0.0
24594,14602,138,1,48.21,0.0
24595,14603,87,1,151.89,0.0
24596,14603,28,1,91.82,0.0
24597,14603,35,2,134.7,0.05
24598,14603,120,1,126.8,0.0
24599,14604,11,3,42.05,0.1
24600,14604,20,1,18.17,0.1
24601,14605,88,1,86.82,0.15
24602,14606,1,2,101.22,0.05
24603,14606,22,1,53.82,0.05
24604,14606,55,1,166.17,0.1
24605,14606,139,1,133.05,0.1
24606,14607,62,1,55.02,0.05
24607,14608,136,1,264.57,0.1
24608,14609,154,1,79.11,0.1
24609,14609,1,4,99.68,0.0
24610,14610,153,1,36.16,0.0
24611,14610,60,1,158.41,0.15
24612,14611,78,1,50.42,0.15
24613,14611,32,1,337.69,0.0
24614,14611,97,1,83.09,0.05
24615,14611,71,2,90.14,0.0
24616,14612,1,1,100.38,0.1
24617,14613,160,1,119.86,0.05
24618,14614,88,1,86.45,0.0
24619,14615,143,2,15.37,0.1
24620,14616,39,2,19.59,0.05
24621,14616,108,-2,77.55,0.05
24622,14617,159,1,21.71,0.0
24623,14618,64,1,21.74,0.0
24624,14619,139,3,132.47,0.0
24625,14619,118,1,22.92,0.1
24626,14619,56,1,148.66,0.0
24627,14620,44,2,48.86,0.1
24628,14621,120,3,126.68,0.15
24629,14621,44,1,49.08,0.15
24630,14622,144,1,77.72,0.15
24631,14622,154,2,79.39,0.1
24632,14623,56,1,147.32,0.05
24633,14624,62,3,56.15,0.05
24634,14625,7,2,264.27,0.0
24635,14625,142,1,213.2,0.15
24636,14625,105,2,57.05,0.1
24637,14626,103,1,48.95,0.05
24638,14627,52,3,45.82,0.0
24639,14628,131,1,15.75,0.1
24640,14628,26,3,73.07,0.0
24641,14629,20,2,17.91,0.0
24642,14630,64,5,22.47,0.0
24643,14630,31,1,38.0,0.0
24644,14631,106,1,91.74,0.0
24645,14631,68,5,161.82,0.05
24646,14631,92,1,151.92,0.1
24647,14632,42,5,75.76,0.05
24648,14632,125,1,111.14,0.0
24649,14633,159,5,21.99,0.1
24650,14633,54,4,113.76,0.0
24651,14634,68,1,164.46,0.15
24652,14635,61,2,42.56,0.0
24653,14636,153,2,34.9,0.1
24654,14636,147,2,21.26,0.0
24655,14637,73,1,63.18,0.0
24656,14638,62,2,54.89,0.1
24657,14638,31,1,38.05,0.0
24658,14639,69,4,92.31,0.15
24659,14639,145,2,82.35,0.0
24660,14640,98,1,82.94,0.0
24661,14640,104,2,31.92,0.0
24662,14641,60,1,155.48,0.1
24663,14641,29,3,37.8,0.05
24664,14642,103,1,46.95,0.0
24665,14642,110,1,59.49,0.05
24666,14643,53,1,34.58,0.15
24667,14644,59,1,85.51,0.15
24668,14645,73,2,61.76,0.1
24669,14646,47,2,42.88,0.0
24670,14647,63,2,24.16,0.0
24671,14647,21,1,244.29,0.0
24672,14648,155,5,83.42,0.0
24673,14648,29,2,37.93,0.05
24674,14649,75,1,6.21,0.0
24675,14649,143,1,15.23,0.05
24676,14650,21,1,241.77,0.05
24677,14651,147,2,21.6,0.15
24678,14652,159,3,22.3,0.0
24679,14652,39,2,19.75,0.15
24680,14653,42,2,74.38,0.1
24681,14653,3,1,119.33,0.0
24682,14653,20,2,18.56,0.1
24683,14654,10,2,108.46,0.0
24684,14654,34,3,24.62,0.0
24685,14655,4,1,255.06,0.1
24686,14655,44,1,49.77,0.0
24687,14655,72,2,257.84,0.15
24688,14656,95,3,44.72,0.05
24689,14657,103,2,47.22,0.05
24690,14657,41,4,123.17,0.15
24691,14657,55,3,167.78,0.0
24692,14658,134,2,100.34,0.15
24693,14658,118,1,23.1,0.05
24694,14658,84,1,40.21,0.0
24695,14659,48,2,164.94,0.0
24696,14660,140,1,21.74,0.1
24697,14661,52,1,46.42,0.1
24698,14661,152,5,90.01,0.15
24699,14662,144,2,76.47,0.15
24700,14662,16,4,38.57,0.1
24701,14663,54,3,109.92,0.0
24702,14664,67,1,62.21,0.1
24703,14664,93,2,34.0,0.1
24704,14664,35,2,133.67,0.05
24705,14665,118,1,22.63,0.0
24706,14666,103,2,48.51,0.0
24707,14667,14,5,11.9,0.15
24708,14667,121,2,131.63,0.0
24709,14668,27,1,23.58,0.0
24710,14669,10,1,107.11,0.05
24711,14669,74,4,262.2,0.05
24712,14670,91,1,70.37,0.0
24713,14671,89,4,39.81,0.15
24714,14671,73,1,64.28,0.0
24715,14672,48,4,170.76,0.0
24716,14673,120,2,125.42,0.15
24717,14674,133,1,25.0,0.0
24718,14675,139,2,135.82,0.15
24719,14676,129,1,70.26,0.0
24720,14676,41,1,123.53,0.0
24721,14677,126,2,469.51,0.05
24722,14677,21,2,247.5,0.05
24723,14677,146,1,132.86,0.0
24724,14678,22,1,51.7,0.05
24725,14679,69,1,90.23,0.15
24726,14679,87,2,147.7,0.05
24727,14680,124,1,18.11,0.0
24728,14680,30,1,50.78,0.0
24729,14681,93,1,34.18,0.0
24730,14681,101,1,18.16,0.0
24731,14682,107,1,358.04,0.0
24732,14683,151,2,80.28,0.15
24733,14683,159,2,22.67,0.0
24734,14684,115,2,55.47,0.0
24735,14684,14,1,11.33,0.0
24736,14684,120,2,125.53,0.1
24737,14684,119,1,179.17,0.1
24738,14685,62,1,54.42,0.05
24739,14686,118,1,22.58,0.0
24740,14687,41,1,123.57,0.15
24741,14687,54,1,115.36,0.0
24742,14688,101,2,18.57,0.1
24743,14689,74,1,263.54,0.0
24744,14689,3,4,118.99,0.0
24745,14690,25,2,39.47,0.15
24746,14691,5,4,53.38,0.0
24747,14692,127,1,26.65,0.0
24748,14692,140,2,21.73,0.0
24749,14693,157,1,350.71,0.15
24750,14694,14,2,11.71,0.15
24751,14695,38,2,11.21,0.0
24752,14696,20,1,18.14,0.05
24753,14696,32,1,336.63,0.0
24754,14697,62,2,55.08,0.1
24755,14698,84,1,41.66,0.0
24756,14698,41,2,124.82,0.05
24757,14698,48,1,168.58,0.15
24758,14699,43,4,58.02,0.15
24759,14700,147,1,21.1,0.05
24760,14700,132,1,69.5,0.05
24761,14700,55,1,168.64,0.0
24762,14701,160,2,117.94,0.0
24763,14701,14,2,11.64,0.15
24764,14702,112,1,63.45,0.05
24765,14702,17,1,25.79,0.0
24766,14703,127,1,26.67,0.15
24767,14704,139,1,135.89,0.1
24768,14705,7,3,264.8,0.0
24769,14706,94,2,49.37,0.05
24770,14706,10,2,103.47,0.0
24771,14707,133,1,25.19,0.1
24772,14707,53,2,35.72,0.0
24773,14708,40,2,77.98,0.15
24774,14708,56,2,148.43,0.05
24775,14709,120,2,128.25,0.0
24776,14709,69,4,88.64,0.0
24777,14709,145,1,83.63,0.05
24778,14710,38,2,10.94,0.15
24779,14711,118,2,23.24,0.05
24780,14711,76,4,138.77,0.0
24781,14711,101,1,18.0,0.0
24782,14711,37,1,77.56,0.0
24783,14712,115,1,56.06,0.15
24784,14713,150,4,85.25,0.0
24785,14714,143,1,15.35,0.15
24786,14714,117,1,61.58,0.0
24787,14715,17,4,25.63,0.05
24788,14715,130,1,41.62,0.0
24789,14716,93,1,35.04,0.0
24790,14717,118,2,23.1,0.0
24791,14718,23,4,67.96,0.0
24792,14718,138,2,48.96,0.15
24793,14718,100,1,53.03,0.0
24794,14719,33,1,64.53,0.1
24795,14720,34,1,25.42,0.0
24796,14721,158,3,100.34,0.0
24797,14722,15,1,13.7,0.0
24798,14723,7,1,263.58,0.0
24799,14724,19,2,28.94,0.0
24800,14725,126,3,457.53,0.0
24801,14726,119,5,182.05,0.0
24802,14727,49,1,89.03,0.0
24803,14728,48,2,165.5,0.15
24804,14728,50,1,13.5,0.0
24805,14729,145,2,84.15,0.0
24806,14730,114,2,610.5,0.0
24807,14731,84,1,39.97,0.1
24808,14732,121,2,131.15,0.05
24809,14732,142,2,205.95,0.0
24810,14733,7,4,263.05,0.1
24811,14733,61,1,41.38,0.0
24812,14733,105,1,56.73,0.15
24813,14734,42,2,74.39,0.0
24814,14735,110,1,60.52,0.05
24815,14736,41,5,126.14,0.15
24816,14736,32,1,351.89,0.15
24817,14737,105,1,55.42,0.0
24818,14738,19,5,29.27,0.0
24819,14739,127,2,26.85,0.15
24820,14740,112,1,62.6,0.0
24821,14741,46,1,33.74,0.05
24822,14742,149,1,104.88,0.0
24823,14743,130,1,41.84,0.05
24824,14743,147,1,21.03,0.05
24825,14744,41,2,125.41,0.1
24826,14745,78,1,49.85,0.05
24827,14746,104,1,31.02,0.1
24828,14747,123,2,224.23,0.0
24829,14748,45,1,16.76,0.0
24830,14749,4,1,251.72,0.0
24831,14749,25,1,39.05,0.0
24832,14750,101,4,18.11,0.0
24833,14750,128,4,39.62,0.0
24834,14751,119,1,180.43,0.0
24835,14751,154,2,81.5,0.15
24836,14752,77,1,69.91,0.05
24837,14752,137,2,32.75,0.0
24838,14753,4,1,254.28,0.05
24839,14753,51,3,85.44,0.05
24840,14754,134,4,101.71,0.1
24841,14755,124,3,18.23,0.05
24842,14756,119,2,181.17,0.15
24843,14757,71,1,88.17,0.15
24844,14758,12,1,43.03,0.0
24845,14758,82,2,88.79,0.05
24846,14758,37,3,77.61,0.0
24847,14759,72,2,264.65,0.0
24848,14760,122,1,28.85,0.0
24849,14760,80,-1,11.11,0.0
24850,14761,109,5,84.06,0.05
24851,14761,26,2,73.22,0.0
24852,14762,12,2,43.64,0.05
24853,14762,106,2,94.08,0.0
24854,14763,118,3,22.55,0.05
24855,14764,12,5,43.25,0.05
24856,14764,15,1,13.97,0.1
24857,14765,57,1,29.94,0.0
24858,14766,153,3,36.14,0.05
24859,14766,70,2,37.07,0.0
24860,14766,91,2,70.0,0.1
24861,14767,22,1,54.16,0.15
24862,14768,111,1,11.37,0.0
24863,14768,64,2,21.99,0.15
24864,14769,117,1,62.21,0.0
24865,14770,23,4,67.59,0.0
24866,14771,77,1,72.06,0.0
24867,14772,41,1,127.03,0.05
24868,14773,103,2,47.43,0.1
24869,14773,35,4,132.93,0.15
24870,14774,30,2,48.88,0.0
24871,14774,37,2,77.42,0.0
24872,14775,71,1,91.35,0.0
24873,14775,4,2,253.48,0.1
24874,14775,89,4,40.14,0.0
24875,14776,37,1,79.05,0.0
24876,14777,38,1,11.15,0.0
24877,14777,156,1,33.46,0.05
24878,14778,133,1,24.69,0.15
24879,14778,125,1,109.82,0.0
24880,14779,115,1,55.18,0.15
24881,14780,102,1,44.75,0.1
24882,14780,101,2,17.74,0.0
24883,14781,98,1,82.51,0.0
24884,14782,148,1,19.49,0.15
24885,14783,136,1,259.24,0.15
24886,14783,36,3,21.74,0.0
24887,14784,134,2,98.04,0.15
24888,14785,40,3,79.16,0.0
24889,14785,71,2,90.94,0.1
24890,14785,136,1,263.8,0.15
24891,14786,148,1,19.68,0.15
24892,14787,157,1,348.19,0.15
24893,14788,119,2,179.23,0.0
24894,14788,104,1,31.75,0.05
24895,14789,51,1,88.33,0.1
24896,14789,151,3,82.16,0.0
24897,14790,20,1,17.79,0.0
24898,14791,2,1,56.12,0.1
24899,14791,136,2,261.74,0.15
24900,14791,13,1,80.53,0.0
24901,14792,142,5,212.03,0.1
24902,14792,87,3,151.61,0.0
24903,14792,139,1,138.06,0.15
24904,14793,41,1,125.4,0.15
24905,14794,49,1,90.83,0.0
24906,14794,67,1,60.82,0.05
24907,14794,18,4,86.63,0.05
24908,14794,32,2,345.76,0.15
24909,14795,83,1,243.87,0.1
24910,14795,34,-1,24.6,0.1
24911,14796,151,2,81.5,0.1
24912,14797,38,1,10.96,0.0
24913,14798,74,1,269.24,0.0
24914,14799,120,4,131.08,0.0
24915,14799,80,1,11.13,0.1
24916,14799,136,1,259.06,0.1
24917,14800,40,1,78.56,0.0
24918,14800,58,1,48.55,0.0
24919,14801,157,1,347.29,0.0
24920,14801,56,2,149.43,0.0
24921,14802,127,1,26.19,0.1
24922,14803,95,1,45.36,0.15
24923,14803,23,1,70.31,0.1
24924,14804,159,2,22.46,0.15
24925,14805,59,1,88.62,0.0
24926,14806,153,2,34.46,0.1
24927,14807,52,1,47.05,0.0
24928,14808,139,1,137.57,0.1
24929,14809,2,2,57.93,0.0
24930,14809,115,2,54.22,0.0
24931,14810,154,1,79.44,0.15
24932,14811,83,1,244.11,0.1
24933,14812,105,4,54.93,0.15
24934,14813,16,1,38.82,0.15
24935,14813,70,3,36.39,0.0
24936,14813,131,1,15.99,0.0
24937,14814,51,2,88.85,0.05
24938,14814,85,1,31.82,0.0
24939,14815,21,1,246.35,0.1
24940,14816,124,2,18.07,0.0
24941,14816,33,1,64.84,0.1
24942,14817,153,1,34.63,0.05
24943,14818,65,1,134.64,0.05
24944,14819,84,2,40.4,0.0
24945,14820,107,1,354.96,0.15
24946,14820,62,2,56.4,0.0
24947,14820,31,1,37.53,0.1
24948,14821,26,1,70.38,0.0
24949,14822,138,1,47.91,0.1
24950,14822,46,1,34.66,0.0
24951,14823,126,1,459.13,0.0
24952,14823,120,1,129.89,0.1
24953,14824,5,3,51.37,0.1
24954,14824,87,1,151.66,0.1
24955,14824,100,1,52.89,0.0
24956,14825,142,1,205.74,0.15
24957,14826,33,1,65.23,0.05
24958,14827,95,1,44.9,0.0
24959,14828,4,2,259.72,0.0
24960,14829,100,1,51.61,0.0
24961,14830,91,4,70.66,0.15
24962,14830,41,1,126.03,0.0
24963,14831,158,2,100.46,0.15
24964,14832,76,4,136.15,0.0
24965,14832,131,1,15.75,0.05
24966,14832,47,1,42.5,0.15
24967,14833,130,1,41.22,0.0
24968,14833,63,1,24.27,0.0
24969,14833,29,2,38.79,0.0
24970,14834,22,3,53.63,0.1
24971,14834,47,2,43.89,0.0
24972,14835,90,1,102.35,0.0
24973,14836,102,1,43.94,0.0
24974,14836,96,2,17.0,0.0
24975,14836,154,1,78.79,0.15
24976,14836,19,2,29.4,0.0
24977,14837,43,1,59.16,0.05
24978,14837,18,1,85.32,0.1
24979,14838,34,2,25.62,0.15
24980,14838,77,4,70.8,0.15
24981,14838,55,2,162.33,0.1
24982,14839,144,3,76.5,0.0
24983,14840,90,1,105.78,0.0
24984,14841,56,1,147.5,0.0
24985,14841,36,1,21.72,0.1
24986,14842,133,1,25.63,0.0
24987,14843,57,2,29.77,0.0
24988,14843,107,2,356.28,0.05
24989,14844,33,1,63.27,0.0
24990,14844,116,1,86.24,0.0
24991,14844,47,4,43.59,0.0
24992,14845,80,2,10.64,0.15
24993,14845,141,2,81.21,0.0
24994,14846,88,2,87.23,0.05
24995,14847,135,1,27.7,0.0
24996,14848,103,1,48.16,0.0
24997,14848,88,1,89.49,0.05
24998,14848,159,1,22.1,0.0
24999,14849,58,3,50.01,0.1
25000,14850,159,4,21.76,0.05
25001,14851,33,3,63.29,0.0
25002,14852,87,1,149.63,0.0
25003,14853,132,1,67.41,0.0
25004,14854,75,2,6.31,0.0
25005,14854,100,4,52.56,0.0
25006,14855,63,1,24.04,0.05
25007,14855,7,1,263.95,0.0
25008,14855,156,1,34.81,0.1
25009,14855,2,1,56.98,0.0
25010,14856,121,4,130.07,0.1
25011,14857,47,2,42.37,0.0
25012,14858,36,1,21.54,0.0
25013,14858,29,2,37.75,0.1
25014,14858,139,2,131.81,0.15
25015,14858,78,3,50.18,0.15
25016,14859,61,1,43.17,0.0
25017,14860,67,2,61.56,0.05
25018,14860,137,2,32.34,0.0
25019,14861,153,1,34.7,0.0
25020,14861,105,4,54.82,0.05
25021,14862,125,1,111.14,0.0
25022,14863,159,1,22.57,0.1
25023,14864,113,2,67.17,0.0
25024,14864,54,4,110.31,0.0
25025,14864,4,3,253.33,0.15
25026,14865,14,2,11.52,0.0
25027,14866,87,3,146.07,0.15
25028,14867,45,1,16.9,0.15
25029,14867,108,1,76.5,0.1
25030,14868,107,1,361.79,0.0
25031,14868,152,1,87.71,0.15
25032,14869,94,2,49.48,0.05
25033,14870,80,2,11.11,0.15
25034,14871,36,1,21.58,0.0
25035,14872,139,1,136.75,0.15
25036,14873,79,1,70.95,0.15
25037,14873,66,1,216.15,0.1
25038,14873,111,1,11.78,0.0
25039,14874,114,1,599.65,0.15
25040,14875,87,1,150.11,0.0
25041,14876,44,1,48.96,0.1
25042,14876,1,1,102.42,0.1
25043,14877,116,1,86.96,0.05
25044,14878,74,2,262.64,0.0
25045,14879,116,1,84.76,0.0
25046,14879,88,4,87.7,0.05
25047,14880,154,1,78.76,0.1
25048,14880,14,1,11.5,0.15
25049,14881,85,2,31.96,0.05
25050,14881,52,1,44.8,0.05
25051,14882,47,1,43.06,0.05
25052,14882,113,1,68.45,0.1
25053,14882,106,1,92.87,0.0
25054,14883,150,2,84.96,0.0
25055,14884,85,1,31.39,0.05
25056,14885,120,1,130.02,0.05
25057,14886,153,2,34.39,0.1
25058,14887,22,3,53.6,0.0
25059,14888,122,2,29.04,0.0
25060,14889,29,1,38.39,0.0
25061,14890,53,2,35.52,0.0
25062,14891,131,1,16.45,0.0
25063,14891,77,2,69.04,0.0
25064,14892,36,1,21.61,0.0
25065,14892,146,2,133.89,0.0
25066,14893,77,1,70.04,0.0
25067,14893,72,1,254.63,0.05
25068,14893,112,1,64.58,0.1
25069,14894,120,1,128.38,0.0
25070,14895,113,1,69.29,0.0
25071,14896,80,1,10.96,0.15
25072,14897,13,2,82.16,0.1
25073,14898,93,2,34.43,0.0
25074,14898,50,3,12.96,0.0
25075,14899,135,1,28.86,0.0
25076,14900,50,1,13.55,0.0
25077,14900,12,2,43.34,0.0
25078,14901,30,1,50.03,0.0
25079,14902,65,2,134.01,0.1
25080,14902,36,1,21.95,0.0
25081,14902,155,2,86.25,0.15
25082,14902,100,1,53.03,0.1
25083,14903,90,1,103.65,0.1
25084,14903,99,5,63.83,0.1
25085,14903,68,2,156.63,0.0
25086,14903,118,1,22.8,0.15
25087,14904,75,1,6.12,0.0
25088,14904,160,2,117.79,0.0
25089,14905,106,1,93.8,0.0
25090,14905,36,1,21.8,0.0
25091,14906,107,1,362.09,0.05
25092,14906,85,1,31.65,0.1
25093,14906,101,2,17.78,0.0
25094,14906,2,2,57.75,0.0
25095,14907,144,1,77.41,0.0
25096,14907,59,1,89.31,0.05
25097,14908,5,4,51.83,0.15
25098,14909,28,1,89.2,0.0
25099,14910,53,3,35.05,0.05
25100,14911,95,3,44.98,0.05
25101,14912,139,2,134.62,0.0
25102,14912,29,2,38.09,0.0
25103,14913,119,2,184.97,0.15
25104,14913,36,2,21.44,0.0
25105,14914,144,1,75.96,0.0
25106,14914,17,2,25.67,0.0
25107,14914,110,4,60.45,0.05
25108,14915,7,2,263.54,0.1
25109,14916,159,1,22.24,0.0
25110,14917,49,1,89.27,0.0
25111,14918,115,1,55.68,0.0
25112,14918,51,1,87.54,0.05
25113,14918,152,2,87.71,0.0
25114,14918,8,1,127.61,0.0
25115,14919,24,2,17.88,0.1
25116,14920,86,4,40.68,0.0
25117,14921,121,1,134.68,0.05
25118,14921,15,3,13.7,0.05
25119,14922,17,2,26.45,0.05
25120,14923,155,1,86.5,0.0
25121,14923,35,1,135.96,0.0
25122,14924,84,2,41.43,0.05
25123,14924,98,1,80.84,0.0
25124,14925,51,1,86.59,0.15
25125,14926,77,2,71.12,0.15
25126,14927,61,1,42.97,0.1
25127,14928,60,1,159.63,0.0
25128,14928,25,3,40.85,0.1
25129,14929,59,1,85.44,0.1
25130,14929,87,1,145.4,0.0
25131,14930,79,1,71.25,0.1
25132,14931,32,1,340.53,0.05
25133,14932,141,1,79.84,0.05
25134,14933,27,3,23.62,0.0
25135,14933,65,1,135.72,0.0
25136,14934,105,3,55.58,0.0
25137,14935,21,1,242.77,0.0
25138,14936,69,3,88.37,0.0
25139,14937,51,3,88.31,0.1
25140,14938,52,2,45.63,0.1
25141,14939,157,2,344.12,0.0
25142,14939,36,1,21.4,0.0
25143,14940,113,1,69.13,0.0
25144,14941,74,2,268.74,0.05
25145,14942,6,1,52.78,0.0
25146,14942,151,2,80.34,0.1
25147,14943,30,1,49.15,0.0
25148,14944,147,1,21.81,0.1
