date,channel,spend
2025-12-24,paid_search,216.57
2025-12-24,social_media,191.46
2025-12-24,email,20.64
2025-12-24,referral,17.91
2025-12-25,paid_search,287.27
2025-12-25,social_media,138.26
2025-12-25,email,19.36
2025-12-25,referral,11.83
2025-12-26,paid_search,276.96
2025-12-26,social_media,136.76
2025-12-26,email,22.85
2025-12-26,referral,11.31
2025-12-27,paid_search,313.05
2025-12-27,social_media,156.08
2025-12-27,email,35.4
2025-12-27,referral,14.9
2025-12-28,paid_search,192.86
2025-12-28,social_media,215.95
2025-12-28,email,24.75
2025-12-28,referral,20.29
2025-12-29,paid_search,208.09
2025-12-29,social_media,159.67
2025-12-29,email,22.15
2025-12-29,referral,19.66
2025-12-30,paid_search,233.8
2025-12-30,social_media,146.81
2025-12-30,email,16.03
2025-12-30,referral,15.79
2025-12-31,paid_search,168.4
2025-12-31,social_media,100.44
2025-12-31,email,31.8
2025-12-31,referral,10.38
